Term,P-value,Adjusted P-value,Combined Score,Genes
Regulation Of Myotube Differentiation (GO:0010830),0.220206058,0.45097262,6.35199755,HDAC1
Bile Acid And Bile Salt Transport (GO:0015721),0.220206058,0.45097262,6.35199755,SLC27A5
Regulation Of Toll-Like Receptor 4 Signaling Pathway (GO:0034143),0.220206058,0.45097262,6.35199755,NR1H3
Positive Regulation Of Epithelial Cell Apoptotic Process (GO:1904037),0.220206058,0.45097262,6.35199755,PDCD4
Protein N-linked Glycosylation Via Asparagine (GO:0018279),0.220206058,0.45097262,6.35199755,B4GALNT2
Fc-gamma Receptor Signaling Pathway (GO:0038094),0.228598482,0.462177415,5.925340463,CD247
Acylglycerol Homeostasis (GO:0055090),0.228598482,0.462177415,5.925340463,NR1H3
Cell Morphogenesis Involved In Differentiation (GO:0000904),0.228598482,0.462177415,5.925340463,ARL13B
Ear Morphogenesis (GO:0042471),0.228598482,0.462177415,5.925340463,NEUROG1
Positive Regulation Of p38MAPK Cascade (GO:1900745),0.228598482,0.462177415,5.925340463,GDF6
Positive Regulation Of Peptidyl-Threonine Phosphorylation (GO:0010800),0.228598482,0.462177415,5.925340463,CHI3L1
Protein Kinase B Signaling (GO:0043491),0.228598482,0.462177415,5.925340463,THEM4
Cilium Organization (GO:0044782),0.230684182,0.462177415,2.428083093,ARL13B;TMEM138;CIBAR2;RAB8B
Integrin-Mediated Signaling Pathway (GO:0007229),0.232300065,0.462177415,3.253522151,COL3A1;ITGA10
DNA Damage Response (GO:0006974),0.233024535,0.462177415,2.146917294,RECQL4;CDK3;TAF9;TANK;ASF1A;BATF
Cellular Response To Growth Factor Stimulus (GO:0071363),0.233061869,0.462177415,2.662100513,FOXC1;CLEC3B;HDAC1
Negative Regulation Of Intrinsic Apoptotic Signaling Pathway In Response To DNA Damage (GO:1902230),0.236900999,0.462177415,5.540901865,TAF9
Regulation Of Keratinocyte Proliferation (GO:0010837),0.236900999,0.462177415,5.540901865,FGF7
Negative Regulation Of Response To Endoplasmic Reticulum Stress (GO:1903573),0.236900999,0.462177415,5.540901865,NR1H3
Negative Regulation Of Smoothened Signaling Pathway (GO:0045879),0.236900999,0.462177415,5.540901865,KCTD21
Regulation Of Monocyte Chemotaxis (GO:0090025),0.236900999,0.462177415,5.540901865,CXCL10
Bile Acid Biosynthetic Process (GO:0006699),0.236900999,0.462177415,5.540901865,SLC27A5
Regulation Of Platelet Aggregation (GO:0090330),0.236900999,0.462177415,5.540901865,EMILIN1
Carbohydrate Biosynthetic Process (GO:0016051),0.236900999,0.462177415,5.540901865,B4GALNT2
Regulation Of Protein Processing (GO:0070613),0.236900999,0.462177415,5.540901865,NLRC4
Peptide Hormone Secretion (GO:0030072),0.236900999,0.462177415,5.540901865,GHSR
Cholesterol Biosynthetic Process (GO:0006695),0.236900999,0.462177415,5.540901865,SC5D
Positive Regulation Of T Cell Migration (GO:2000406),0.236900999,0.462177415,5.540901865,CXCL10
Positive Regulation Of Peptidase Activity (GO:0010952),0.236900999,0.462177415,5.540901865,TANK
Inner Ear Morphogenesis (GO:0042472),0.236900999,0.462177415,5.540901865,NEUROG1
Metanephros Development (GO:0001656),0.236900999,0.462177415,5.540901865,GDF6
Purine Ribonucleotide Catabolic Process (GO:0009154),0.236900999,0.462177415,5.540901865,AMPD3
Negative Regulation Of TORC1 Signaling (GO:1904262),0.236900999,0.462177415,5.540901865,SPAAR
Regulation Of Insulin Secretion (GO:0050796),0.240243473,0.466364848,3.103476084,BLK;NOS2
Positive Regulation Of GTPase Activity (GO:0043547),0.244544122,0.466364848,2.269974906,CCL24;CCL23;CCL8;CCL15
Negative Regulation Of Interleukin-1 Beta Production (GO:0032691),0.245114569,0.466364848,5.193111011,GHSR
Fc Receptor Signaling Pathway (GO:0038093),0.245114569,0.466364848,5.193111011,CD247
Regulation Of Epidermal Growth Factor-Activated Receptor Activity (GO:0007176),0.245114569,0.466364848,5.193111011,EPGN
Regulation Of Fatty Acid Biosynthetic Process (GO:0042304),0.245114569,0.466364848,5.193111011,NR1H3
Regulation Of Keratinocyte Differentiation (GO:0045616),0.245114569,0.466364848,5.193111011,FOXC1
Antigen Processing And Presentation Of Exogenous Peptide Antigen Via MHC Class II (GO:0019886),0.245114569,0.466364848,5.193111011,HLA-DQB2
Nuclear Membrane Organization (GO:0071763),0.245114569,0.466364848,5.193111011,TOR1AIP1
Nucleic Acid Phosphodiester Bond Hydrolysis (GO:0090305),0.245114569,0.466364848,5.193111011,MEI4
Camera-Type Eye Development (GO:0043010),0.245114569,0.466364848,5.193111011,EFEMP1
Positive Regulation Of Nuclear Division (GO:0051785),0.245114569,0.466364848,5.193111011,EPGN
Protein Localization To Cell Surface (GO:0034394),0.245114569,0.466364848,5.193111011,FGF7
Meiosis I (GO:0007127),0.245114569,0.466364848,5.193111011,SYCP3
Regulation Of Cardiac Muscle Cell Contraction (GO:0086004),0.245114569,0.466364848,5.193111011,STC1
ERAD Pathway (GO:0036503),0.248199719,0.467177407,2.962558657,AUP1;UBXN4
Positive Regulation Of Nucleic Acid-Templated Transcription (GO:1903508),0.251564495,0.467177407,1.868782411,FOXC1;FGF7;HMGN5;HDAC1;TAF9;NR1H3;GDF6;RUNX3
Regulation Of Peptidyl-Tyrosine Phosphorylation (GO:0050730),0.25218135,0.467177407,2.895296767,VTN;FGF7
Regulation Of Macromolecule Metabolic Process (GO:0060255),0.253099394,0.467177407,2.399928282,TRIM17;CDK3;NFKBIZ
Activation Of Phospholipase C Activity (GO:0007202),0.253240138,0.467177407,4.877309133,PLCB2
Regulation Of Mitochondrial Fission (GO:0090140),0.253240138,0.467177407,4.877309133,STAT2
Regulation Of Peptidase Activity (GO:0052547),0.253240138,0.467177407,4.877309133,HDAC1
Peptide Cross-Linking (GO:0018149),0.253240138,0.467177407,4.877309133,COL3A1
Peptidyl-Lysine Methylation (GO:0018022),0.253240138,0.467177407,4.877309133,KMT5A
Cellular Response To Acid Chemical (GO:0071229),0.253240138,0.467177407,4.877309133,SPAAR
Cellular Response To Epidermal Growth Factor Stimulus (GO:0071364),0.253240138,0.467177407,4.877309133,FOXC1
Phospholipid Biosynthetic Process (GO:0008654),0.253240138,0.467177407,4.877309133,IDI2
Positive Regulation Of Response To Wounding (GO:1903036),0.253240138,0.467177407,4.877309133,VTN
Protein Quality Control For Misfolded Or Incompletely Synthesized Proteins (GO:0006515),0.253240138,0.467177407,4.877309133,AUP1
Monoubiquitinated Histone H2A Deubiquitination (GO:0035522),0.253240138,0.467177407,4.877309133,TAF9
Monoubiquitinated Histone Deubiquitination (GO:0035521),0.253240138,0.467177407,4.877309133,TAF9
Regulation Of SMAD Protein Signal Transduction (GO:0060390),0.253240138,0.467177407,4.877309133,CILP
Negative Regulation Of Notch Signaling Pathway (GO:0045746),0.253240138,0.467177407,4.877309133,CDK3
Regulation Of Androgen Receptor Signaling Pathway (GO:0060765),0.253240138,0.467177407,4.877309133,HDAC1
Regulation Of RNA Metabolic Process (GO:0051252),0.256164643,0.470709813,2.830054321,RBM12B;TAF9
Golgi To Plasma Membrane Protein Transport (GO:0043001),0.261278647,0.470709813,4.589572853,GOLPH3L
RNA Phosphodiester Bond Hydrolysis (GO:0090501),0.261278647,0.470709813,4.589572853,TOE1
Antigen Processing And Presentation Of Peptide Antigen Via MHC Class II (GO:0002495),0.261278647,0.470709813,4.589572853,HLA-DQB2
Negative Regulation Of Wound Healing (GO:0061045),0.261278647,0.470709813,4.589572853,VTN
Regulation Of Monoatomic Ion Transport (GO:0043269),0.261278647,0.470709813,4.589572853,STC1
Apoptotic Cell Clearance (GO:0043277),0.261278647,0.470709813,4.589572853,NR1H3
Regulation Of Protein Transport (GO:0051223),0.261278647,0.470709813,4.589572853,DNAJC1
Cellular Response To Osmotic Stress (GO:0071470),0.261278647,0.470709813,4.589572853,RCSD1
Fatty Acid Derivative Biosynthetic Process (GO:1901570),0.261278647,0.470709813,4.589572853,SLC27A5
Vascular Endothelial Growth Factor Receptor Signaling Pathway (GO:0048010),0.261278647,0.470709813,4.589572853,CLEC14A
Hematopoietic Progenitor Cell Differentiation (GO:0002244),0.261278647,0.470709813,4.589572853,BATF
Limb Development (GO:0060173),0.261278647,0.470709813,4.589572853,COMP
Mucosal Immune Response (GO:0002385),0.261278647,0.470709813,4.589572853,NOS2
"Regulation Of DNA Damage Response, Signal Transduction By P53 Class Mediator (GO:0043516)",0.261278647,0.470709813,4.589572853,KMT5A
Positive Regulation Of Cytokine Production (GO:0001819),0.261833628,0.47097375,1.972085812,TLR1;NOS2;CHI3L1;TANK;BATF
Cilium Assembly (GO:0060271),0.265666933,0.475380352,2.05504415,ARL13B;TMEM138;CIBAR2;RAB8B
Peptidyl-Lysine Modification (GO:0018205),0.268119617,0.475380352,2.645675697,LOX;SENP3
Muscle Contraction (GO:0006936),0.268119617,0.475380352,2.645675697,SMPX;LMOD1
Regulation Of Developmental Growth (GO:0048638),0.269231023,0.475380352,4.326576745,SPAAR
RNA Biosynthetic Process (GO:0032774),0.269231023,0.475380352,4.326576745,POLA2
Organic Cyclic Compound Biosynthetic Process (GO:1901362),0.269231023,0.475380352,4.326576745,NOXRED1
Positive Regulation Of Calcium Ion Transport (GO:0051928),0.269231023,0.475380352,4.326576745,STC1
Defense Response To Fungus (GO:0050832),0.269231023,0.475380352,4.326576745,CLEC4A
Response To Steroid Hormone (GO:0048545),0.269231023,0.475380352,4.326576745,NR1H3
Heterotypic Cell-Cell Adhesion (GO:0034113),0.269231023,0.475380352,4.326576745,CD200R1
Integrated Stress Response Signaling (GO:0140467),0.269231023,0.475380352,4.326576745,BATF
Protein K11-linked Ubiquitination (GO:0070979),0.269231023,0.475380352,4.326576745,CDC26
T Cell Receptor Signaling Pathway (GO:0050852),0.272104729,0.476857026,2.587761326,NFKBIZ;CD247
Recombinational Repair (GO:0000725),0.272104729,0.476857026,2.587761326,RECQL4;MMS22L
Cellular Response To Oxygen-Containing Compound (GO:1901701),0.272403274,0.476857026,1.809304568,CXCL10;SPAAR;P2RX3;PDCD4;NR1H3;PEX13
Positive Regulation Of Supramolecular Fiber Organization (GO:1902905),0.276089139,0.476857026,2.531509066,CCL24;LMOD1
DNA Geometric Change (GO:0032392),0.277098185,0.476857026,4.085485335,RECQL4
Negative Regulation Of Interleukin-1 Production (GO:0032692),0.277098185,0.476857026,4.085485335,GHSR
Regulation Of Macrophage Derived Foam Cell Differentiation (GO:0010743),0.277098185,0.476857026,4.085485335,NR1H3
Artery Morphogenesis (GO:0048844),0.277098185,0.476857026,4.085485335,HPGD
Response To Amino Acid (GO:0043200),0.277098185,0.476857026,4.085485335,SPAAR
Response To Epidermal Growth Factor (GO:0070849),0.277098185,0.476857026,4.085485335,FOXC1
Embryonic Skeletal System Morphogenesis (GO:0048704),0.277098185,0.476857026,4.085485335,IRX5
Extrinsic Apoptotic Signaling Pathway Via Death Domain Receptors (GO:0008625),0.277098185,0.476857026,4.085485335,CASP8
Homologous Chromosome Pairing At Meiosis (GO:0007129),0.277098185,0.476857026,4.085485335,MEI4
Immunoglobulin Mediated Immune Response (GO:0016064),0.277098185,0.476857026,4.085485335,HLA-DQB2
Prostaglandin Metabolic Process (GO:0006693),0.277098185,0.476857026,4.085485335,HPGD
Negative Regulation Of Blood Coagulation (GO:0030195),0.277098185,0.476857026,4.085485335,VTN
Regulation Of Calcium-Mediated Signaling (GO:0050848),0.277098185,0.476857026,4.085485335,P2RX3
Negative Regulation Of Intracellular Steroid Hormone Receptor Signaling Pathway (GO:0033144),0.284881042,0.479080705,3.86386747,HDAC1
Regulation Of Extrinsic Apoptotic Signaling Pathway Via Death Domain Receptors (GO:1902041),0.284881042,0.479080705,3.86386747,TMC8
Regulation Of Macrophage Activation (GO:0043030),0.284881042,0.479080705,3.86386747,NR1H3
Non-Motile Cilium Assembly (GO:1905515),0.284881042,0.479080705,3.86386747,ARL13B
Bile Acid Metabolic Process (GO:0008206),0.284881042,0.479080705,3.86386747,SLC27A5
Regulation Of Response To Biotic Stimulus (GO:0002831),0.284881042,0.479080705,3.86386747,CASP8
Positive Regulation Of Rho Protein Signal Transduction (GO:0035025),0.284881042,0.479080705,3.86386747,COL3A1
Positive Regulation Of Cholesterol Transport (GO:0032376),0.284881042,0.479080705,3.86386747,NR1H3
Endodermal Cell Differentiation (GO:0035987),0.284881042,0.479080705,3.86386747,VTN
Toll-Like Receptor Signaling Pathway (GO:0002224),0.284881042,0.479080705,3.86386747,TLR1
Positive Regulation Of Mononuclear Cell Migration (GO:0071677),0.284881042,0.479080705,3.86386747,CXCL10
Triglyceride Homeostasis (GO:0070328),0.284881042,0.479080705,3.86386747,NR1H3
Leukocyte Cell-Cell Adhesion (GO:0007159),0.284881042,0.479080705,3.86386747,OLR1
Protein Localization To Chromatin (GO:0071168),0.284881042,0.479080705,3.86386747,MMS22L
Receptor Signaling Pathway Via STAT (GO:0097696),0.284881042,0.479080705,3.86386747,STAT2
Neuron Differentiation (GO:0030182),0.285038477,0.479080705,2.049339336,EMX2;IRX5;RUNX3
Protein Complex Oligomerization (GO:0051259),0.292011022,0.483996139,2.32192996,COMP;NLRC4
Regulation Of Cholesterol Efflux (GO:0010874),0.292580493,0.483996139,3.659627884,NR1H3
NIK/NF-kappaB Signaling (GO:0038061),0.292580493,0.483996139,3.659627884,CHI3L1
Negative Regulation Of Proteasomal Ubiquitin-Dependent Protein Catabolic Process (GO:0032435),0.292580493,0.483996139,3.659627884,TAF9
Cellular Nitrogen Compound Biosynthetic Process (GO:0044271),0.292580493,0.483996139,3.659627884,NOS2
Chromosome Condensation (GO:0030261),0.292580493,0.483996139,3.659627884,KMT5A
Female Gamete Generation (GO:0007292),0.292580493,0.483996139,3.659627884,MEI4
Transition Metal Ion Transport (GO:0000041),0.292580493,0.483996139,3.659627884,SLC31A2
Very Long-Chain Fatty Acid Metabolic Process (GO:0000038),0.292580493,0.483996139,3.659627884,SLC27A5
Vesicle Budding From Membrane (GO:0006900),0.292580493,0.483996139,3.659627884,GOLPH3L
Intracellular pH Reduction (GO:0051452),0.292580493,0.483996139,3.659627884,RAB39A
Negative Regulation Of Gene Expression (GO:0010629),0.294794628,0.485452503,1.709293679,CLEC4A;NOS2;CILP;HDAC1;EMILIN1
Visual Perception (GO:0007601),0.295985454,0.485452503,2.273118193,EFEMP1;LUM
Sensory Perception Of Light Stimulus (GO:0050953),0.299956662,0.485452503,2.225638363,EFEMP1;LUM
Regulation Of RNA Splicing (GO:0043484),0.299956662,0.485452503,2.225638363,RBM12B;TAF9
Negative Regulation Of Endocytosis (GO:0045806),0.300197428,0.485452503,3.470952065,NR1H3
Negative Regulation Of Epithelial Cell Migration (GO:0010633),0.300197428,0.485452503,3.470952065,STC1
Actin Filament Bundle Organization (GO:0061572),0.300197428,0.485452503,3.470952065,RFLNB
Positive Regulation Of DNA Binding (GO:0043388),0.300197428,0.485452503,3.470952065,FOXC1
Regulation Of Type I Interferon-Mediated Signaling Pathway (GO:0060338),0.300197428,0.485452503,3.470952065,STAT2
Signal Transduction By P53 Class Mediator (GO:0072331),0.300197428,0.485452503,3.470952065,BATF
Positive Regulation Of Epidermal Growth Factor Receptor Signaling Pathway (GO:0045742),0.300197428,0.485452503,3.470952065,EPGN
Positive Regulation Of Nitrogen Compound Metabolic Process (GO:0051173),0.300197428,0.485452503,3.470952065,NR1H3
Positive Regulation Of Release Of Sequestered Calcium Ion Into Cytosol (GO:0051281),0.300197428,0.485452503,3.470952065,CXCL10
Inositol Lipid-Mediated Signaling (GO:0048017),0.300197428,0.485452503,3.470952065,PLCB2
Protein K63-linked Deubiquitination (GO:0070536),0.300197428,0.485452503,3.470952065,OTUB2
Monoubiquitinated Protein Deubiquitination (GO:0035520),0.300197428,0.485452503,3.470952065,TAF9
Endosomal Transport (GO:0016197),0.305542341,0.490324178,1.858694985,DENND2A;RCSD1;ASB15
DNA Damage Checkpoint Signaling (GO:0000077),0.307732727,0.490324178,3.296261534,ZNF830
Negative Regulation Of Mitotic Cell Cycle (GO:0045930),0.307732727,0.490324178,3.296261534,FOXC1
Apoptotic Mitochondrial Changes (GO:0008637),0.307732727,0.490324178,3.296261534,THEM4
Cellular Response To Vascular Endothelial Growth Factor Stimulus (GO:0035924),0.307732727,0.490324178,3.296261534,FOXC1
Embryonic Limb Morphogenesis (GO:0030326),0.307732727,0.490324178,3.296261534,HDAC1
Superoxide Metabolic Process (GO:0006801),0.307732727,0.490324178,3.296261534,NOS2
Histone Deubiquitination (GO:0016578),0.307732727,0.490324178,3.296261534,TAF9
"Mitochondrial Electron Transport, NADH To Ubiquinone (GO:0006120)",0.307732727,0.490324178,3.296261534,NDUFB2
Negative Regulation Of JNK Cascade (GO:0046329),0.307732727,0.490324178,3.296261534,PDCD4
Positive Regulation Of Vasculature Development (GO:1904018),0.307887862,0.490324178,2.134489616,CHI3L1;EMILIN1
Cellular Response To Organonitrogen Compound (GO:0071417),0.311847103,0.495110235,2.090733241,SPAAR;P2RX3
Positive Regulation Of Stress-Activated MAPK Cascade (GO:0032874),0.311847103,0.495110235,2.090733241,GDF6;ANKRD6
Phosphorylation (GO:0016310),0.315140547,0.495110235,1.517391783,CCNE1;GRK4;CDK3;TSSK1B;TAF9;RUNX3
One-Carbon Compound Transport (GO:0019755),0.315187262,0.495110235,3.134177325,CA4
Cellular Response To Amino Acid Stimulus (GO:0071230),0.315187262,0.495110235,3.134177325,SPAAR
Response To Nutrient Levels (GO:0031667),0.315187262,0.495110235,3.134177325,OTUD3
Endoderm Formation (GO:0001706),0.315187262,0.495110235,3.134177325,VTN
Positive Regulation Of Mitotic Nuclear Division (GO:0045840),0.315187262,0.495110235,3.134177325,EPGN
Regulation Of G2/M Transition Of Mitotic Cell Cycle (GO:0010389),0.315187262,0.495110235,3.134177325,CDK3
Regulation Of Cardiac Muscle Contraction (GO:0055117),0.315187262,0.495110235,3.134177325,STC1
Regulation Of Cellular Response To Stress (GO:0080135),0.31975105,0.498544051,2.006651737,TAF9;KMT5A
"DNA Damage Response, Signal Transduction By P53 Class Mediator (GO:0030330)",0.322561892,0.498544051,2.983489971,BATF
Negative Regulation Of Protein Kinase B Signaling (GO:0051898),0.322561892,0.498544051,2.983489971,OTUD3
Regulation Of Intracellular Protein Transport (GO:0033157),0.322561892,0.498544051,2.983489971,KIF20B
Negative Regulation Of Sequestering Of Calcium Ion (GO:0051283),0.322561892,0.498544051,2.983489971,PLCB2
Regulation Of Peptidyl-Threonine Phosphorylation (GO:0010799),0.322561892,0.498544051,2.983489971,CHI3L1
tRNA Methylation (GO:0030488),0.322561892,0.498544051,2.983489971,TRMT1L
Positive Regulation Of Phospholipase C Activity (GO:0010863),0.322561892,0.498544051,2.983489971,PLCB2
Histone H3 Acetylation (GO:0043966),0.322561892,0.498544051,2.983489971,TAF9
Histone Deacetylation (GO:0016575),0.322561892,0.498544051,2.983489971,HDAC1
Interstrand Cross-Link Repair (GO:0036297),0.322561892,0.498544051,2.983489971,FANCI
Receptor Signaling Pathway Via JAK-STAT (GO:0007259),0.322561892,0.498544051,2.983489971,STAT2
