Term,P-value,Adjusted P-value,Combined Score,Genes
Regulation Of Cytokine Production (GO:0001817),0.116756908,0.852695052,3.61264081,CADM1;GLMN;HTR2B;ZBTB20;LGALS9;ACKR1;AMH;HLA-DRB1
Regulation Of Secretion By Cell (GO:1903530),0.116856361,0.852695052,4.77628162,RAB3C;SCG5;CASK;CPLX2
Regulation Of MAP Kinase Activity (GO:0043405),0.116978619,0.852695052,3.982161995,DIRAS2;KIT;NTF3;HTR2B;TLR4;ROBO1
Regulation Of Chemokine Production (GO:0032642),0.117107049,0.852695052,5.647162822,IL7;LGALS9;TLR4
Sensory Perception Of Mechanical Stimulus (GO:0050954),0.11899779,0.852695052,4.230515322,PCDH15;EPS8L2;LHFPL3;MYO7A;SLC26A5
Amino Acid Transmembrane Transport (GO:0003333),0.123532623,0.852695052,5.365040551,SLC38A1;SLC1A6;SLC38A4
Branching Morphogenesis Of An Epithelial Tube (GO:0048754),0.123532623,0.852695052,5.365040551,NELL1;PAK1;PAX8
Potassium Ion Import Across Plasma Membrane (GO:1990573),0.123532623,0.852695052,5.365040551,SLC12A2;KCNK9;KCNJ14
Regulation Of Neurotransmitter Transport (GO:0051588),0.124236532,0.852695052,7.316650878,CASK;CPLX2
Negative Regulation Of miRNA Metabolic Process (GO:2000629),0.124236532,0.852695052,7.316650878,NFIB;TENT2
Regulation Of Filopodium Assembly (GO:0051489),0.130083069,0.852695052,5.101412436,ARHGAP44;NELL1;PLPPR5
Ephrin Receptor Signaling Pathway (GO:0048013),0.130083069,0.852695052,5.101412436,PAK1;KALRN;ANKS1B
Neurotransmitter Secretion (GO:0007269),0.130083069,0.852695052,5.101412436,PCLO;CPLX2;SYN2
Positive Regulation Of Receptor-Mediated Endocytosis (GO:0048260),0.130083069,0.852695052,5.101412436,GREM1;SGIP1;NTF3
Positive Regulation Of Stress Fiber Assembly (GO:0051496),0.130083069,0.852695052,5.101412436,NELL1;PAK1;LIMCH1
Positive Regulation Of Cell Projection Organization (GO:0031346),0.131680892,0.852695052,3.627325436,PTPRD;NCOA2;CAMK1D;PLPPR5;ALKAL2;ROBO1
Regulation Of Release Of Sequestered Calcium Ion Into Cytosol By Sarcoplasmic Reticulum (GO:0010880),0.134135773,0.852695052,6.69496185,PDE4D;CALM2
Vesicle Transport Along Microtubule (GO:0047496),0.134135773,0.852695052,6.69496185,BICDL1;TRAK1
Positive Regulation Of Protein Autophosphorylation (GO:0031954),0.134135773,0.852695052,6.69496185,GREM1;CALM2
Positive Regulation Of Receptor Internalization (GO:0002092),0.134135773,0.852695052,6.69496185,GREM1;NTF3
Positive Regulation Of Viral Life Cycle (GO:1903902),0.134135773,0.852695052,6.69496185,LGALS9;HLA-DRB1
Positive Regulation Of Leukocyte Cell-Cell Adhesion (GO:1903039),0.136753045,0.852695052,4.854718706,HLA-DRB5;HLA-DRB1;HLA-DPA1
L-aspartate Import Across Plasma Membrane (GO:0140009),0.137731573,0.852695052,16.50226947,SLC1A6
L-aspartate Transmembrane Transport (GO:0070778),0.137731573,0.852695052,16.50226947,SLC1A6
Regulation Of Glutamate Receptor Signaling Pathway (GO:1900449),0.137731573,0.852695052,16.50226947,FRRS1L
Aminophospholipid Transport (GO:0015917),0.137731573,0.852695052,16.50226947,ATP8A2
Regulation Of Monoatomic Anion Transport (GO:0044070),0.137731573,0.852695052,16.50226947,PDZK1
Regulation Of Protein Depolymerization (GO:1901879),0.137731573,0.852695052,16.50226947,MAP1B
Regulation Of Relaxation Of Cardiac Muscle (GO:1901897),0.137731573,0.852695052,16.50226947,PDE4D
Regulation Of Retinal Ganglion Cell Axon Guidance (GO:0090259),0.137731573,0.852695052,16.50226947,NELL1
Regulation Of Ventricular Cardiac Muscle Cell Membrane Depolarization (GO:0060373),0.137731573,0.852695052,16.50226947,SCN3B
Regulation Of Voltage-Gated Sodium Channel Activity (GO:1905150),0.137731573,0.852695052,16.50226947,FGF14
Contact Inhibition (GO:0060242),0.137731573,0.852695052,16.50226947,PAK1
Response To Gonadotropin (GO:0034698),0.137731573,0.852695052,16.50226947,PAX8
Response To Testosterone (GO:0033574),0.137731573,0.852695052,16.50226947,SPP1
Detection Of Molecule Of Bacterial Origin (GO:0032490),0.137731573,0.852695052,16.50226947,TLR4
Retinal Ganglion Cell Axon Guidance (GO:0031290),0.137731573,0.852695052,16.50226947,NELL1
Embryonic Brain Development (GO:1990403),0.137731573,0.852695052,16.50226947,MFSD2A
Sphingomyelin Biosynthetic Process (GO:0006686),0.137731573,0.852695052,16.50226947,OSBP
Succinate Transport (GO:0015744),0.137731573,0.852695052,16.50226947,SLC13A3
Galactolipid Biosynthetic Process (GO:0019375),0.137731573,0.852695052,16.50226947,UGT8
Galactosylceramide Biosynthetic Process (GO:0006682),0.137731573,0.852695052,16.50226947,UGT8
Gamma-Aminobutyric Acid Metabolic Process (GO:0009448),0.137731573,0.852695052,16.50226947,SLC38A1
Transmembrane Receptor Protein Tyrosine Phosphatase Signaling Pathway (GO:0007185),0.137731573,0.852695052,16.50226947,PTPRD
Humoral Immune Response Mediated By Circulating Immunoglobulin (GO:0002455),0.137731573,0.852695052,16.50226947,ZP3
Inner Ear Auditory Receptor Cell Differentiation (GO:0042491),0.137731573,0.852695052,16.50226947,MYO6
Mesenchymal To Epithelial Transition Involved In Metanephros Morphogenesis (GO:0003337),0.137731573,0.852695052,16.50226947,PAX8
Negative Regulation Of Chemokine-Mediated Signaling Pathway (GO:0070100),0.137731573,0.852695052,16.50226947,ROBO1
Negative Regulation Of Monocyte Chemotaxis (GO:0090027),0.137731573,0.852695052,16.50226947,GREM1
Negative Regulation Of Myeloid Leukocyte Mediated Immunity (GO:0002887),0.137731573,0.852695052,16.50226947,LGALS9
Negative Regulation Of Relaxation Of Muscle (GO:1901078),0.137731573,0.852695052,16.50226947,PDE4D
Positive Regulation Of T Cell Mediated Immune Response To Tumor Cell (GO:0002842),0.137731573,0.852695052,16.50226947,HLA-DRB1
Positive Regulation Of Epithelial Cell Differentiation Involved In Kidney Development (GO:2000698),0.137731573,0.852695052,16.50226947,PAX8
Positive Regulation Of Monoatomic Ion Transmembrane Transport (GO:0034767),0.137731573,0.852695052,16.50226947,PDZK1
Positive Regulation Of Peroxisome Proliferator Activated Receptor Signaling Pathway (GO:0035360),0.137731573,0.852695052,16.50226947,LMO3
Positive Regulation Of Receptor Binding (GO:1900122),0.137731573,0.852695052,16.50226947,NELL1
Positive Regulation Of Transcription Of Notch Receptor Target (GO:0007221),0.137731573,0.852695052,16.50226947,MAML3
Positive Regulation Of Urine Volume (GO:0035810),0.137731573,0.852695052,16.50226947,NPR3
Positive Regulation Of Vascular Associated Smooth Muscle Cell Differentiation (GO:1905065),0.137731573,0.852695052,16.50226947,KIT
Presynaptic Active Zone Organization (GO:1990709),0.137731573,0.852695052,16.50226947,PCLO
Pronephros Development (GO:0048793),0.137731573,0.852695052,16.50226947,PAX8
Regulation Of T Cell Activation Via T Cell Receptor Contact With Antigen Bound To MHC Molecule On Antigen Presenting Cell (GO:2001188),0.137731573,0.852695052,16.50226947,LGALS9
Regulation Of Neuron Projection Development (GO:0010975),0.137943218,0.852695052,3.190476739,ARHGAP44;PAK1;CAMK1D;MYCBP2;PLPPR5;ALKAL2;MFSD2A;PPFIA2
Artery Development (GO:0060840),0.144204289,0.852695052,6.146111775,NELL1;ROBO1
Endocrine System Development (GO:0035270),0.144204289,0.852695052,6.146111775,SOX3;PAX8
Long-Chain Fatty Acid Transport (GO:0015909),0.144204289,0.852695052,6.146111775,FABP9;MFSD2A
Potassium Ion Homeostasis (GO:0055075),0.144204289,0.852695052,6.146111775,SLC12A2;KCNMA1
Regulation Of T Cell Migration (GO:2000404),0.144204289,0.852695052,6.146111775,LRCH1;CD200
Regulation Of Axon Extension Involved In Axon Guidance (GO:0048841),0.144204289,0.852695052,6.146111775,NELL1;SEMA3D
Positive Regulation Of Cytokine Production (GO:0001819),0.145715936,0.852695052,2.729510713,CADM1;PDE4D;GLMN;HTR2B;IL7;LGALS9;CD46;AMH;ZP3;TIGIT;TLR4;CD200;HLA-DPA1
Axon Guidance (GO:0007411),0.146565665,0.852695052,3.162064215,NELL1;UNC5A;SEMA3D;NFIB;MYCBP2;NRCAM;KALRN
Sensory Organ Development (GO:0007423),0.1479379,0.852695052,3.863858725,SOX3;PAX8;MAB21L1;MYO7A
Neuron Development (GO:0048666),0.150152299,0.852695052,3.100258694,ALK;ATP8A2;UNC5A;MAP1B;DTNBP1;BICDL1;FRY
Amino Acid Transport (GO:0006865),0.150430192,0.852695052,4.406687454,SLC38A1;SLC7A14;SLC38A4
Negative Regulation Of Cold-Induced Thermogenesis (GO:0120163),0.150430192,0.852695052,4.406687454,NOVA1;NPR3;TLR4
Regulation Of Cilium Assembly (GO:1902017),0.153402665,0.852695052,3.733747589,ODF2L;TBC1D8;TAPT1;CDKL1
Regulation Of Hydrolase Activity (GO:0051336),0.153402665,0.852695052,3.733747589,ARHGAP44;ALS2CL;RAPGEF6;RAP1GAP
ERK1 And ERK2 Cascade (GO:0070371),0.154423801,0.852695052,5.659020472,HTR2B;LGALS9
Ear Morphogenesis (GO:0042471),0.154423801,0.852695052,5.659020472,PAX8;MYO6
Early Endosome To Late Endosome Transport (GO:0045022),0.154423801,0.852695052,5.659020472,PXK;ATG14
Lipid Translocation (GO:0034204),0.154423801,0.852695052,5.659020472,ATP8A2;ATP10B
Outflow Tract Septum Morphogenesis (GO:0003148),0.154423801,0.852695052,5.659020472,NELL1;ROBO1
Positive Regulation Of Lymphocyte Activation (GO:0051251),0.157426673,0.852695052,4.202965066,HLA-DRB5;HLA-DRB1;HLA-DPA1
Regulation Of Cellular Response To Insulin Stimulus (GO:1900076),0.162916072,0.852695052,12.08289875,NCOA2
Regulation Of Glucocorticoid Receptor Signaling Pathway (GO:2000322),0.162916072,0.852695052,12.08289875,LMO3
SA Node Cell Action Potential (GO:0086015),0.162916072,0.852695052,12.08289875,SCN3B
Adenosine To Inosine Editing (GO:0006382),0.162916072,0.852695052,12.08289875,ADAT2
Aggrephagy (GO:0035973),0.162916072,0.852695052,12.08289875,WDFY3
Axon Extension Involved In Axon Guidance (GO:0048846),0.162916072,0.852695052,12.08289875,NELL1
Regulation Of Nucleotide-Binding Oligomerization Domain Containing 2 Signaling Pathway (GO:0070432),0.162916072,0.852695052,12.08289875,SLC15A3
Cellular Response To Gonadotropin Stimulus (GO:0071371),0.162916072,0.852695052,12.08289875,PAX8
Cellular Response To Hepatocyte Growth Factor Stimulus (GO:0035729),0.162916072,0.852695052,12.08289875,NELL1
Regulation Of Vascular Associated Smooth Muscle Cell Differentiation (GO:1905063),0.162916072,0.852695052,12.08289875,KIT
Response To Hepatocyte Growth Factor (GO:0035728),0.162916072,0.852695052,12.08289875,NELL1
Dendrite Arborization (GO:0140059),0.162916072,0.852695052,12.08289875,NELL1
Dense Core Granule Cytoskeletal Transport (GO:0099519),0.162916072,0.852695052,12.08289875,PPFIA2
Detection Of Muscle Stretch (GO:0035995),0.162916072,0.852695052,12.08289875,TTN
Detection Of Stimulus Involved In Sensory Perception Of Pain (GO:0062149),0.162916072,0.852695052,12.08289875,MMP24
Skeletal Muscle Thin Filament Assembly (GO:0030240),0.162916072,0.852695052,12.08289875,TTN
Epithelial Cell Differentiation Involved In Kidney Development (GO:0035850),0.162916072,0.852695052,12.08289875,PAX8
"Substrate-Dependent Cell Migration, Cell Extension (GO:0006930)",0.162916072,0.852695052,12.08289875,NELL1
Synaptic Vesicle Budding From Presynaptic Endocytic Zone Membrane (GO:0016185),0.162916072,0.852695052,12.08289875,SNAP91
Transepithelial Chloride Transport (GO:0030321),0.162916072,0.852695052,12.08289875,SLC12A2
Glycosylceramide Biosynthetic Process (GO:0046476),0.162916072,0.852695052,12.08289875,UGT8
Vascular Associated Smooth Muscle Contraction (GO:0014829),0.162916072,0.852695052,12.08289875,PIK3C2A
Vesicle Fusion With Golgi Apparatus (GO:0048280),0.162916072,0.852695052,12.08289875,YIPF7
Inner Ear Receptor Cell Differentiation (GO:0060113),0.162916072,0.852695052,12.08289875,MYO6
Inositol Metabolic Process (GO:0006020),0.162916072,0.852695052,12.08289875,PPIP5K2
Maintenance Of Lens Transparency (GO:0036438),0.162916072,0.852695052,12.08289875,APBB2
Metanephric Nephron Tubule Development (GO:0072234),0.162916072,0.852695052,12.08289875,PAX8
"Negative Regulation Of CD4-positive, Alpha-Beta T Cell Proliferation (GO:2000562)",0.162916072,0.852695052,12.08289875,LGALS9
Neuron Projection Extension Involved In Neuron Projection Guidance (GO:1902284),0.162916072,0.852695052,12.08289875,NELL1
"Neurotransmitter Receptor Transport, Endosome To Postsynaptic Membrane (GO:0098887)",0.162916072,0.852695052,12.08289875,NCOA2
Pituitary Gland Development (GO:0021983),0.162916072,0.852695052,12.08289875,SOX3
Positive Regulation Of Chemokine (C-X-C Motif) Ligand 2 Production (GO:2000343),0.162916072,0.852695052,12.08289875,TLR4
Positive Regulation Of Cilium Movement (GO:0003353),0.162916072,0.852695052,12.08289875,TACR2
Positive Regulation Of Cilium-Dependent Cell Motility (GO:2000155),0.162916072,0.852695052,12.08289875,TACR2
Positive Regulation Of Cysteine-Type Endopeptidase Activity Involved In Apoptotic Signaling Pathway (GO:2001269),0.162916072,0.852695052,12.08289875,LGALS9
Positive Regulation Of Flagellated Sperm Motility (GO:1902093),0.162916072,0.852695052,12.08289875,TACR2
Positive Regulation Of Hormone Metabolic Process (GO:0032352),0.162916072,0.852695052,12.08289875,PAX8
Positive Regulation Of Humoral Immune Response (GO:0002922),0.162916072,0.852695052,12.08289875,ZP3
Positive Regulation Of Immune Response To Tumor Cell (GO:0002839),0.162916072,0.852695052,12.08289875,HLA-DRB1
Positive Regulation Of Interleukin-5 Production (GO:0032754),0.162916072,0.852695052,12.08289875,PDE4D
Positive Regulation Of Intracellular Estrogen Receptor Signaling Pathway (GO:0033148),0.162916072,0.852695052,12.08289875,PAK1
Positive Regulation Of Phospholipid Biosynthetic Process (GO:0071073),0.162916072,0.852695052,12.08289875,HTR2B
Positive Regulation Of Synaptic Plasticity (GO:0031915),0.162916072,0.852695052,12.08289875,CPLX2
"Protein Import Into Peroxisome Matrix, Receptor Recycling (GO:0016562)",0.162916072,0.852695052,12.08289875,USP9X
Regulation Of T Cell Mediated Immune Response To Tumor Cell (GO:0002840),0.162916072,0.852695052,12.08289875,HLA-DRB1
Regulation Of T-helper Cell Differentiation (GO:0045622),0.162916072,0.852695052,12.08289875,HLA-DRB1
Regulation Of TORC2 Signaling (GO:1903939),0.162916072,0.852695052,12.08289875,USP9X
Regulation Of Atrial Cardiac Muscle Cell Membrane Depolarization (GO:0060371),0.162916072,0.852695052,12.08289875,SCN3B
Regulation Of Axon Guidance (GO:1902667),0.162916072,0.852695052,12.08289875,NELL1
Chloride Transmembrane Transport (GO:1902476),0.164521329,0.852695052,4.011375263,SLC12A2;SLC4A8;ANO5
Negative Regulation Of ERK1 And ERK2 Cascade (GO:0070373),0.164521329,0.852695052,4.011375263,DUSP4;LMO3;TLR4
Regulation Of Rho Protein Signal Transduction (GO:0035023),0.164554877,0.852695052,3.489443029,NELL1;STARD13;EPS8L2;ROBO1
Regulation Of Myelination (GO:0031641),0.164776949,0.852695052,5.224672225,MYRF;PTPRZ1
Regulation Of Synapse Organization (GO:0050807),0.164776949,0.852695052,5.224672225,TANC1;CTTNBP2
Vesicle-Mediated Transport Between Endosomal Compartments (GO:0098927),0.164776949,0.852695052,5.224672225,PXK;ATG14
Inner Ear Morphogenesis (GO:0042472),0.164776949,0.852695052,5.224672225,PAX8;MYO6
Positive Regulation Of Interleukin-2 Production (GO:0032743),0.164776949,0.852695052,5.224672225,PDE4D;GLMN
Negative Regulation Of T Cell Activation (GO:0050868),0.17170887,0.852695052,3.830995908,GLMN;TIGIT;HLA-DRB1
Cell-Cell Adhesion Mediated By Cadherin (GO:0044331),0.175247257,0.852695052,4.835664552,MMP24;CDHR3
miRNA-mediated Gene Silencing (GO:0035195),0.175247257,0.852695052,4.835664552,TNRC6A;TNRC6B
Negative Regulation Of Lipid Metabolic Process (GO:0045833),0.175247257,0.852695052,4.835664552,ALK;CCDC3
Positive Regulation Of Monooxygenase Activity (GO:0032770),0.175247257,0.852695052,4.835664552,NPR3;HTR2B
Positive Regulation Of Phosphatidylinositol 3-Kinase Activity (GO:0043552),0.175247257,0.852695052,4.835664552,KIT;ATG14
Protein Targeting To Lysosome (GO:0006622),0.175247257,0.852695052,4.835664552,PXK;ATG14
Regulation Of Interleukin-12 Production (GO:0032655),0.178984046,0.852695052,3.660991258,LGALS9;TIGIT;TLR4
Positive Regulation Of Protein Secretion (GO:0050714),0.181803307,0.852695052,3.158834262,ACHE;FRMD4A;TLR4;TTN
Regulation Of Ras Protein Signal Transduction (GO:0046578),0.181803307,0.852695052,3.158834262,STARD13;RASGEF1A;MMD2;EPS8L2
Amino Acid Import Across Plasma Membrane (GO:0089718),0.185819091,0.852695052,4.485869177,SLC1A6;SLC38A4
Cardiac Muscle Cell Differentiation (GO:0055007),0.185819091,0.852695052,4.485869177,GREM1;TTN
Clathrin-Dependent Endocytosis (GO:0072583),0.185819091,0.852695052,4.485869177,AP2B1;SNAP91
Dorsal/Ventral Pattern Formation (GO:0009953),0.185819091,0.852695052,4.485869177,GREM1;ANKS1B
Positive Regulation Of Filopodium Assembly (GO:0051491),0.185819091,0.852695052,4.485869177,NELL1;PLPPR5
Positive Regulation Of Immune System Process (GO:0002684),0.185819091,0.852695052,4.485869177,LGALS9;ZP3
Regulation Of Stress-Activated MAPK Cascade (GO:0032872),0.186341653,0.852695052,3.500602336,GREM1;LGALS9;MID1
Regulation Of Synapse Assembly (GO:0051963),0.186341653,0.852695052,3.500602336,PTPRD;MYCBP2;GPC4
Positive Regulation Of Ras Protein Signal Transduction (GO:0046579),0.186341653,0.852695052,3.500602336,RASGEF1A;MMD2;ROBO1
Positive Regulation Of Actin Filament Bundle Assembly (GO:0032233),0.186341653,0.852695052,3.500602336,NELL1;PAK1;LIMCH1
Regulated Exocytosis (GO:0045055),0.186341653,0.852695052,3.500602336,TPH1;PCLO;CPLX2
Regulation Of Chemokine-Mediated Signaling Pathway (GO:0070099),0.187366223,0.852695052,9.292663267,ROBO1
Regulation Of Cyclic-Nucleotide Phosphodiesterase Activity (GO:0051342),0.187366223,0.852695052,9.292663267,CALM2
Regulation Of Dendritic Cell Chemotaxis (GO:2000508),0.187366223,0.852695052,9.292663267,LGALS9
Regulation Of Dopamine Receptor Signaling Pathway (GO:0060159),0.187366223,0.852695052,9.292663267,DTNBP1
Regulation Of Extent Of Cell Growth (GO:0061387),0.187366223,0.852695052,9.292663267,NRCAM
TRIF-dependent Toll-Like Receptor Signaling Pathway (GO:0035666),0.187366223,0.852695052,9.292663267,TLR4
Aldehyde Catabolic Process (GO:0046185),0.187366223,0.852695052,9.292663267,PDXP
Regulation Of Mammary Gland Epithelial Cell Proliferation (GO:0033599),0.187366223,0.852695052,9.292663267,ROBO1
Regulation Of Mesenchymal Stem Cell Differentiation (GO:2000739),0.187366223,0.852695052,9.292663267,SOX5
Aromatic Compound Catabolic Process (GO:0019439),0.187366223,0.852695052,9.292663267,PDXP
Atrial Cardiac Muscle Cell To AV Node Cell Signaling (GO:0086026),0.187366223,0.852695052,9.292663267,SCN3B
Axon Ensheathment In Central Nervous System (GO:0032291),0.187366223,0.852695052,9.292663267,MYRF
Benzene-Containing Compound Metabolic Process (GO:0042537),0.187366223,0.852695052,9.292663267,KYAT3
Cellular Modified Amino Acid Biosynthetic Process (GO:0042398),0.187366223,0.852695052,9.292663267,MTHFS
Cellular Response To Potassium Ion (GO:0035865),0.187366223,0.852695052,9.292663267,SLC12A2
Regulation Of Vascular Wound Healing (GO:0061043),0.187366223,0.852695052,9.292663267,SLC12A2
Coronary Vasculature Morphogenesis (GO:0060977),0.187366223,0.852695052,9.292663267,NELL1
Response To Potassium Ion (GO:0035864),0.187366223,0.852695052,9.292663267,SLC12A2
Sialylation (GO:0097503),0.187366223,0.852695052,9.292663267,ST8SIA3
Galactosylceramide Metabolic Process (GO:0006681),0.187366223,0.852695052,9.292663267,UGT8
Thyroid Gland Development (GO:0030878),0.187366223,0.852695052,9.292663267,PAX8
Hair Cell Differentiation (GO:0035315),0.187366223,0.852695052,9.292663267,MYO6
Kidney Epithelium Development (GO:0072073),0.187366223,0.852695052,9.292663267,PAX8
Myoblast Migration (GO:0051451),0.187366223,0.852695052,9.292663267,MSTN
Negative Regulation Of RNA Catabolic Process (GO:1902369),0.187366223,0.852695052,9.292663267,TENT2
"Negative Regulation Of Complement Activation, Classical Pathway (GO:0045959)",0.187366223,0.852695052,9.292663267,CD46
Negative Regulation Of Fatty Acid Oxidation (GO:0046322),0.187366223,0.852695052,9.292663267,MFSD2A
Negative Regulation Of Leukocyte Proliferation (GO:0070664),0.187366223,0.852695052,9.292663267,GREM1
Negative Regulation Of Macrophage Migration (GO:1905522),0.187366223,0.852695052,9.292663267,CD200
Neuroepithelial Cell Differentiation (GO:0060563),0.187366223,0.852695052,9.292663267,MAP1B
"Neurotransmitter Receptor Transport, Endosome To Plasma Membrane (GO:0099639)",0.187366223,0.852695052,9.292663267,NCOA2
Peroxisome Proliferator Activated Receptor Signaling Pathway (GO:0035357),0.187366223,0.852695052,9.292663267,NCOA2
"Positive Regulation Of CD4-positive, Alpha-Beta T Cell Differentiation (GO:0043372)",0.187366223,0.852695052,9.292663267,HLA-DRB1
Positive Regulation Of DNA Demethylation (GO:1901537),0.187366223,0.852695052,9.292663267,USP9X
Positive Regulation Of Adipose Tissue Development (GO:1904179),0.187366223,0.852695052,9.292663267,NCOA2
Positive Regulation Of Dendritic Cell Chemotaxis (GO:2000510),0.187366223,0.852695052,9.292663267,LGALS9
Positive Regulation Of Leukocyte Differentiation (GO:1902107),0.187366223,0.852695052,9.292663267,LGALS9
Positive Regulation Of Microtubule Nucleation (GO:0090063),0.187366223,0.852695052,9.292663267,PAK1
Positive Regulation Of Neuron Projection Arborization (GO:0150012),0.187366223,0.852695052,9.292663267,NCOA2
Positive Regulation Of Oligodendrocyte Differentiation (GO:0048714),0.187366223,0.852695052,9.292663267,PTPRZ1
