Term,P-value,Adjusted P-value,Combined Score,Genes
Protein Localization To Plasma Membrane (GO:0072659),0.783009251,0.894329647,0.176729583,EHD1;GORASP2;ZDHHC22
Positive Regulation Of ERK1 And ERK2 Cascade (GO:0070374),0.788721126,0.894357578,0.174991718,PDGFRA;HTR2C;CHI3L1;MTURN
RNA Modification (GO:0009451),0.788892856,0.894357578,0.153200808,MEPCE
SMAD Protein Signal Transduction (GO:0060395),0.788892856,0.894357578,0.153200808,INHBE
Amide Biosynthetic Process (GO:0043604),0.788892856,0.894357578,0.153200808,ASMT
Regulation Of Stress-Activated MAPK Cascade (GO:0032872),0.788892856,0.894357578,0.153200808,STK25
Regulation Of Substrate Adhesion-Dependent Cell Spreading (GO:1900024),0.788892856,0.894357578,0.153200808,ILK
Cholesterol Transport (GO:0030301),0.788892856,0.894357578,0.153200808,ABCA7
Negative Regulation Of MAP Kinase Activity (GO:0043407),0.788892856,0.894357578,0.153200808,DUSP10
"Negative Regulation Of Gene Expression, Epigenetic (GO:0045814)",0.788892856,0.894357578,0.153200808,LMNB2
Positive Regulation Of Actin Filament Bundle Assembly (GO:0032233),0.788892856,0.894357578,0.153200808,ARHGEF10L
Positive Regulation Of Leukocyte Mediated Cytotoxicity (GO:0001912),0.788892856,0.894357578,0.153200808,MICB
Positive Regulation Of Protein Localization To Cell Periphery (GO:1904377),0.788892856,0.894357578,0.153200808,ARF6
Positive Regulation Of Protein Localization To Plasma Membrane (GO:1903078),0.788892856,0.894357578,0.153200808,ARF6
Regulated Exocytosis (GO:0045055),0.788892856,0.894357578,0.153200808,SYNGR3
Regulation Of Apoptotic Process (GO:0042981),0.791059304,0.89633814,0.197451796,DFFA;CBX4;CIDEB;HTRA2;SCRIB;YEATS4;ASCL1;PTMS;PRDX2;GRK5;IRF3;MYO18A;DMAP1;JAK3;RNF122;CTNNBL1;BCAR1;SLC27A4
Regulation Of Defense Response (GO:0031347),0.79231702,0.89681222,0.158214476,BST1;APPL1
Monocarboxylic Acid Metabolic Process (GO:0032787),0.79231702,0.89681222,0.158214476,CPT1C;SLC27A4
Proteasomal Protein Catabolic Process (GO:0010498),0.793078592,0.897199021,0.173840737,BAG6;WWP2;PRPF19;KBTBD7;RNF122
Rho Protein Signal Transduction (GO:0007266),0.795242215,0.897271707,0.145111824,ARHGEF1
Regulation Of Peptide Hormone Secretion (GO:0090276),0.795242215,0.897271707,0.145111824,HTR2C
Cardiac Muscle Tissue Development (GO:0048738),0.795242215,0.897271707,0.145111824,MSC
Sprouting Angiogenesis (GO:0002040),0.795242215,0.897271707,0.145111824,RSPO3
Negative Regulation Of Innate Immune Response (GO:0045824),0.795242215,0.897271707,0.145111824,CACTIN
MAPK Cascade (GO:0000165),0.797010596,0.898056504,0.152586139,HSF1;MEN1
Phosphatidylinositol Biosynthetic Process (GO:0006661),0.797010596,0.898056504,0.152586139,IMPA1;PLCG2
Regulation Of Cyclin-Dependent Protein Kinase Activity (GO:1904029),0.801400914,0.898056504,0.13752183,DIRAS3
Regulation Of Macromolecule Biosynthetic Process (GO:0010556),0.801400914,0.898056504,0.13752183,GCN1
Blood Vessel Morphogenesis (GO:0048514),0.801400914,0.898056504,0.13752183,RASIP1
Carboxylic Acid Transport (GO:0046942),0.801400914,0.898056504,0.13752183,SLC1A5
Cellular Response To Alcohol (GO:0097306),0.801400914,0.898056504,0.13752183,GLRA2
Endosome Organization (GO:0007032),0.801400914,0.898056504,0.13752183,HOOK2
Spermatid Development (GO:0007286),0.801400914,0.898056504,0.13752183,MKKS
Tight Junction Assembly (GO:0120192),0.801400914,0.898056504,0.13752183,OCEL1
Glycoprotein Metabolic Process (GO:0009100),0.801400914,0.898056504,0.13752183,FUT8
Negative Regulation Of Cysteine-Type Endopeptidase Activity (GO:2000117),0.801400914,0.898056504,0.13752183,CST3
Positive Regulation Of NIK/NF-kappaB Signaling (GO:1901224),0.801400914,0.898056504,0.13752183,ILK
Protein Localization To Cell Periphery (GO:1990778),0.802987219,0.89936252,0.152784818,EHD1;AP4M1;ZDHHC22
ERBB Signaling Pathway (GO:0038127),0.807374669,0.900031126,0.13039431,BCAR1
Apical Junction Assembly (GO:0043297),0.807374669,0.900031126,0.13039431,OCEL1
Regulation Of Myoblast Differentiation (GO:0045661),0.807374669,0.900031126,0.13039431,SMARCB1
Epidermal Cell Differentiation (GO:0009913),0.807374669,0.900031126,0.13039431,UGCG
Monoatomic Anion Transmembrane Transport (GO:0098656),0.807374669,0.900031126,0.13039431,GLRA2
Negative Regulation Of Protein Catabolic Process (GO:0042177),0.807374669,0.900031126,0.13039431,CST3
Negative Regulation Of Protein Modification By Small Protein Conjugation Or Removal (GO:1903321),0.807374669,0.900031126,0.13039431,NXN
Negative Regulation Of Protein Ubiquitination (GO:0031397),0.807374669,0.900031126,0.13039431,NXN
Positive Regulation Of Leukocyte Chemotaxis (GO:0002690),0.807374669,0.900031126,0.13039431,ZNF580
Visual Perception (GO:0007601),0.810532391,0.902724436,0.136969858,LUM;RGS16
Negative Regulation Of Programmed Cell Death (GO:0043069),0.81063556,0.902724436,0.163528552,PRDX2;MECOM;GRK5;CBX4;GPX4;DPP9;MYO18A;ASCL1;PTMS
Phosphatidylcholine Metabolic Process (GO:0046470),0.813169026,0.905074067,0.12369591,PLAAT1
Regulation Of Protein Secretion (GO:0050708),0.814858044,0.906010218,0.132157467,MYO18A;ARF6
Sensory Perception Of Light Stimulus (GO:0050953),0.814858044,0.906010218,0.132157467,LUM;RGS16
Negative Regulation Of Response To External Stimulus (GO:0032102),0.81783771,0.908019132,0.136079571,GPS2;CACTIN;EXTL3
Regulation Of Reactive Oxygen Species Metabolic Process (GO:2000377),0.818789363,0.908019132,0.117396121,BST1
Cellular Response To Peptide (GO:1901653),0.818789363,0.908019132,0.117396121,ARHGEF2
Peptide Metabolic Process (GO:0006518),0.818789363,0.908019132,0.117396121,CPXM2
Regulation Of Cation Channel Activity (GO:2001257),0.818789363,0.908019132,0.117396121,FGF12
Dephosphorylation (GO:0016311),0.82139845,0.909968112,0.132208247,DUSP10;PPP2R5A;TAB1
Negative Regulation Of Protein Metabolic Process (GO:0051248),0.82139845,0.909968112,0.132208247,BAG6;CST3;YBX1
Endocytosis (GO:0006897),0.822386275,0.910590399,0.136310487,EHD1;HOOK2;TSC2;TBC1D2B
Striated Muscle Contraction (GO:0006941),0.824240897,0.91169917,0.111466998,GRK2
Myeloid Cell Differentiation (GO:0030099),0.824240897,0.91169917,0.111466998,SLC1A5
Defense Response To Symbiont (GO:0140546),0.824899753,0.911955909,0.128451244,SLFN11;IRF3;IRF7
Positive Regulation Of Stress-Activated MAPK Cascade (GO:0032874),0.827309859,0.91414745,0.118785843,STK25;MTURN
Positive Regulation Of Cell Migration (GO:0030335),0.828962859,0.914235592,0.136293549,PDGFRA;PLCG2;NUMB;CXCR4;ARHGEF2;BCAR1
Renal System Development (GO:0072001),0.829528691,0.914235592,0.105882902,BAG6
Inorganic Anion Transport (GO:0015698),0.829528691,0.914235592,0.105882902,SLC25A11
Peptidyl-Threonine Phosphorylation (GO:0018107),0.829528691,0.914235592,0.105882902,CDC42BPB
Positive Regulation Of Type II Interferon Production (GO:0032729),0.829528691,0.914235592,0.105882902,SCRIB
Positive Regulation Of GTPase Activity (GO:0043547),0.834556175,0.9156383,0.127231128,RGS16;TBC1D7;SCRIB;TBC1D2B;SLC27A4
Aerobic Respiration (GO:0009060),0.834657655,0.9156383,0.100620284,BLOC1S1
Anterior/Posterior Pattern Specification (GO:0009952),0.834657655,0.9156383,0.100620284,HES6
Glucose Metabolic Process (GO:0006006),0.834657655,0.9156383,0.100620284,BRAT1
Mitotic Cytokinesis (GO:0000281),0.834657655,0.9156383,0.100620284,STMN1
Positive Regulation Of Protein Binding (GO:0032092),0.834657655,0.9156383,0.100620284,TRIB3
Positive Regulation Of Proteolysis (GO:0045862),0.834657655,0.9156383,0.100620284,CTSC
Protein Targeting To Mitochondrion (GO:0006626),0.834657655,0.9156383,0.100620284,CHCHD4
Regulation Of Cell Death (GO:0010941),0.834657655,0.9156383,0.100620284,CIDEB
Glycerophospholipid Biosynthetic Process (GO:0046474),0.83900327,0.919933293,0.106861923,IMPA1;PLCG2
Negative Regulation Of Peptidase Activity (GO:0010466),0.839632551,0.91996032,0.095657486,CST3
Inflammatory Response (GO:0006954),0.839888902,0.91996032,0.121674689,PTGIR;CXCR4;CHI3L1;IKBKG;MEN1
Cellular Response To Salt (GO:1902075),0.842738995,0.922136832,0.103178614,HSF1;PLCG2
Negative Regulation Of Developmental Process (GO:0051093),0.842738995,0.922136832,0.103178614,CST3;BCL7B
BMP Signaling Pathway (GO:0030509),0.844458,0.922861604,0.090974562,INHBE
Autophagosome Organization (GO:1905037),0.844458,0.922861604,0.090974562,AP4M1
Epithelium Development (GO:0060429),0.84469691,0.922861604,0.108116617,ALDH1A2;DVL1;ZNF358
RNA Methylation (GO:0001510),0.849138485,0.924846069,0.086553121,MEPCE
Cell Junction Organization (GO:0034330),0.849138485,0.924846069,0.086553121,DVL1
Fat Cell Differentiation (GO:0045444),0.849138485,0.924846069,0.086553121,MKKS
Glycerophospholipid Metabolic Process (GO:0006650),0.849138485,0.924846069,0.086553121,PLAAT1
Regulation Of T Cell Activation (GO:0050863),0.849138485,0.924846069,0.086553121,JAK3
T Cell Activation (GO:0042110),0.849975517,0.924846069,0.096213934,SCRIB;MICB
Regulation Of Transforming Growth Factor Beta Receptor Signaling Pathway (GO:0017015),0.849975517,0.924846069,0.096213934,SNX25;MEN1
Negative Regulation Of Inflammatory Response (GO:0050728),0.849975517,0.924846069,0.096213934,GPS2;EXTL3
Protein Deubiquitination (GO:0016579),0.853479012,0.927930132,0.092921806,MINDY2;USP21
Regulation Of Cellular Catabolic Process (GO:0031329),0.853678353,0.927930132,0.082376189,TRIB3
Central Nervous System Development (GO:0007417),0.855497275,0.929434508,0.108834626,BAG6;MAP1S;DHX37;CXCR4;ZNF76;SH3GL1
Peptidyl-Serine Phosphorylation (GO:0018105),0.856791791,0.930021288,0.096434228,GRK2;MKNK2;VRK1
Regulation Of Protein Ubiquitination (GO:0031396),0.856907775,0.930021288,0.089749719,NXN;TBC1D7
Cellular Response To Virus (GO:0098586),0.858081821,0.930261647,0.078428079,IRF3
Regulation Of Translation (GO:0006417),0.859405692,0.930261647,0.098616208,NIBAN1;UPF1;YBX1;GCN1
Regulation Of Cytoskeleton Organization (GO:0051493),0.86026313,0.930261647,0.086692886,BST1;IQGAP2
Regulation Of Interleukin-6 Production (GO:0032675),0.86026313,0.930261647,0.086692886,PLCG2;ARHGEF2
Negative Regulation Of Canonical Wnt Signaling Pathway (GO:0090090),0.86026313,0.930261647,0.086692886,SOX2;DKK2
Positive Regulation Of Programmed Cell Death (GO:0043068),0.862164906,0.930261647,0.099495626,HTRA2;SCRIB;RNF122;CTNNBL1;SLC27A4
Autophagosome Assembly (GO:0000045),0.862352982,0.930261647,0.074694278,AP4M1
Cellular Response To Light Stimulus (GO:0071482),0.862352982,0.930261647,0.074694278,RHNO1
Fatty Acid Biosynthetic Process (GO:0006633),0.862352982,0.930261647,0.074694278,GPX4
Monocarboxylic Acid Biosynthetic Process (GO:0072330),0.862352982,0.930261647,0.074694278,ALDH1A2
Positive Regulation Of DNA Biosynthetic Process (GO:2000573),0.862352982,0.930261647,0.074694278,RFC5
Regulation Of Cell-Matrix Adhesion (GO:0001952),0.862352982,0.930261647,0.074694278,BST1
Regulation Of Endocytosis (GO:0030100),0.866495804,0.932377409,0.071161347,TSC2
Cellular Response To BMP Stimulus (GO:0071773),0.866495804,0.932377409,0.071161347,INHBE
Negative Regulation Of Endopeptidase Activity (GO:0010951),0.866495804,0.932377409,0.071161347,CST3
Negative Regulation Of Immune Response (GO:0050777),0.866495804,0.932377409,0.071161347,CACTIN
Peptidyl-Threonine Modification (GO:0018210),0.866495804,0.932377409,0.071161347,CDC42BPB
Regulation Of Macromolecule Metabolic Process (GO:0060255),0.86805512,0.932724065,0.086046671,SOX2;YBX1;ASCL1
Mitochondrion Organization (GO:0007005),0.86805512,0.932724065,0.086046671,CHCHD4;CLUH;SIRT4
Proteolysis (GO:0006508),0.869397254,0.932724065,0.097575254,ADAM28;DPP9;CPXM2;CXCR4;HTRA2;PCOLCE;CTSC
Cellular Response To Molecule Of Bacterial Origin (GO:0071219),0.869901768,0.932724065,0.07816916,UPF1;CACTIN
Protein Processing (GO:0016485),0.869901768,0.932724065,0.07816916,CPXM2;HTRA2
Extrinsic Apoptotic Signaling Pathway (GO:0097191),0.870514138,0.932724065,0.067816829,TNFSF12
tRNA Modification (GO:0006400),0.870514138,0.932724065,0.067816829,CTU2
Protein Secretion (GO:0009306),0.870514138,0.932724065,0.067816829,MEN1
Negative Regulation Of Cell Migration (GO:0030336),0.870746144,0.932724065,0.083634055,DUSP10;CDH11;ADIPOR1
Positive Regulation Of Cell Cycle Process (GO:0090068),0.872976453,0.934176605,0.075529572,IGF2;RHNO1
Positive Regulation Of Cell Projection Organization (GO:0031346),0.872976453,0.934176605,0.075529572,DVL1;DVL2
Skin Development (GO:0043588),0.874411717,0.93430892,0.064649162,UGCG
Intermediate Filament Organization (GO:0045109),0.874411717,0.93430892,0.064649162,DES
Neuropeptide Signaling Pathway (GO:0007218),0.874411717,0.93430892,0.064649162,GLRA2
Cellular Response To Calcium Ion (GO:0071277),0.878192166,0.936836198,0.061647609,PLCG2
Response To Molecule Of Bacterial Origin (GO:0002237),0.878192166,0.936836198,0.061647609,CD24
Phospholipid Metabolic Process (GO:0006644),0.878192166,0.936836198,0.061647609,GPX4
Peptidyl-Serine Modification (GO:0018209),0.878530529,0.936836198,0.076803662,GRK2;MKNK2;VRK1
Regulation Of Cytokine Production (GO:0001817),0.88103134,0.938512289,0.074655956,POLA1;IRF7;ZBTB12
Protein K48-linked Ubiquitination (GO:0070936),0.881858997,0.938512289,0.05880219,KBTBD7
Regulation Of Actin Filament Polymerization (GO:0030833),0.881858997,0.938512289,0.05880219,ARF6
Regulation Of Cellular Biosynthetic Process (GO:0031326),0.881858997,0.938512289,0.05880219,GCN1
Positive Regulation Of Macromolecule Biosynthetic Process (GO:0010557),0.884617659,0.938558126,0.065878573,NIBAN1;IGF2
Receptor-Mediated Endocytosis (GO:0006898),0.884617659,0.938558126,0.065878573,GRK2;HGS
Regulation Of Hydrolase Activity (GO:0051336),0.885415621,0.938558126,0.056103615,RASIP1
Cell-Cell Junction Assembly (GO:0007043),0.885415621,0.938558126,0.056103615,CDH11
Kidney Development (GO:0001822),0.885415621,0.938558126,0.056103615,BAG6
Lipid Biosynthetic Process (GO:0008610),0.885415621,0.938558126,0.056103615,FDXR
Negative Regulation Of Cellular Response To Growth Factor Stimulus (GO:0090288),0.885415621,0.938558126,0.056103615,HGS
Positive Regulation Of Cell-Substrate Adhesion (GO:0010811),0.885415621,0.938558126,0.056103615,ILK
Cytokine-Mediated Signaling Pathway (GO:0019221),0.887772146,0.940589527,0.076009771,UGCG;ILK;ADIPOR1;JAK3;APPL1
Transforming Growth Factor Beta Receptor Signaling Pathway (GO:0007179),0.888865344,0.940814879,0.053543236,APPL1
Negative Regulation Of Catabolic Process (GO:0009895),0.888865344,0.940814879,0.053543236,CST3
Negative Regulation Of Growth (GO:0045926),0.890060801,0.941613827,0.061550029,TCHP;PSRC1
Ubiquitin-Dependent ERAD Pathway (GO:0030433),0.892211374,0.942955344,0.051112991,BAG6
Granulocyte Chemotaxis (GO:0071621),0.892211374,0.942955344,0.051112991,MEN1
Negative Regulation Of Cell Growth (GO:0030308),0.892692167,0.942997114,0.059499123,TCHP;PSRC1
Gland Development (GO:0048732),0.895456823,0.944516896,0.04880536,SOX2
Negative Regulation Of Neuron Apoptotic Process (GO:0043524),0.895456823,0.944516896,0.04880536,MSH2
Positive Regulation Of Lymphocyte Proliferation (GO:0050671),0.895456823,0.944516896,0.04880536,BST1
Positive Regulation Of Multicellular Organismal Process (GO:0051240),0.897846943,0.946570753,0.073080673,SMARCB1;MFAP2;HSF1;BCL7B;EHMT1;CXCR4;ABCA7;ADIPOR1
Positive Regulation Of Neurogenesis (GO:0050769),0.89860471,0.946902497,0.046613322,NUMB
Positive Regulation Of Cell Motility (GO:2000147),0.901566377,0.949555124,0.06147816,PDGFRA;NUMB;CXCR4;BCAR1
Chloride Transport (GO:0006821),0.904619419,0.950820748,0.04255022,GLRA2
Sphingolipid Biosynthetic Process (GO:0030148),0.904619419,0.950820748,0.04255022,ST6GALNAC5
Negative Regulation Of Transforming Growth Factor Beta Receptor Signaling Pathway (GO:0030512),0.904619419,0.950820748,0.04255022,SNX25
Positive Regulation Of JNK Cascade (GO:0046330),0.904619419,0.950820748,0.04255022,MTURN
Transmembrane Receptor Protein Serine/Threonine Kinase Signaling Pathway (GO:0007178),0.9049927,0.950820748,0.050268942,INHBE;APPL1
Negative Regulation Of Cytokine Production (GO:0001818),0.905656467,0.951050551,0.054705114,CACTIN;JAK3;EXTL3
Cellular Response To Nutrient Levels (GO:0031669),0.907491839,0.952509852,0.040667287,EHMT2
Positive Regulation Of Cellular Process (GO:0048522),0.908283858,0.952626765,0.069007008,RNF10;PDGFRA;SMARCB1;BRAT1;CEP131;IGF2;CIDEB;BST1;SAPCD2;GRK5;BCL7B;HDGFL2;H3-3A
Response To Insulin (GO:0032868),0.910277891,0.952626765,0.038876148,TRIB3
Negative Regulation Of Cellular Component Organization (GO:0051129),0.910277891,0.952626765,0.038876148,HSF1
Positive Regulation Of Endocytosis (GO:0045807),0.910277891,0.952626765,0.038876148,ABCA7
Positive Regulation Of Protein Localization To Membrane (GO:1905477),0.910277891,0.952626765,0.038876148,ARF6
Positive Regulation Of Protein Modification By Small Protein Conjugation Or Removal (GO:1903322),0.910277891,0.952626765,0.038876148,TBC1D7
Negative Regulation Of Cell Motility (GO:2000146),0.911727603,0.953586816,0.045462627,DUSP10;CDH11
Regulation Of Organelle Assembly (GO:1902115),0.912980171,0.953586816,0.037171772,TBC1D2B
Glycoprotein Biosynthetic Process (GO:0009101),0.912980171,0.953586816,0.037171772,GMPPB
Wound Healing (GO:0042060),0.912980171,0.953586816,0.037171772,PDGFRA
Cellular Response To Lipid (GO:0071396),0.914032286,0.953902901,0.051645459,UPF1;PLCG2;HTRA2;CACTIN
Positive Regulation Of Gene Expression (GO:0010628),0.914175546,0.953902901,0.061256376,NIBAN1;SMARCB1;ZNF580;RBBP5;HGS;USP21;PLCG2;SGF29;HNRNPLL;MEN1
Activation Of Protein Kinase Activity (GO:0032147),0.915601192,0.95492423,0.035549441,CHI3L1
Negative Regulation Of Apoptotic Signaling Pathway (GO:2001234),0.918143393,0.957108503,0.034004728,MEN1
Proteasome-Mediated Ubiquitin-Dependent Protein Catabolic Process (GO:0043161),0.919681344,0.957809998,0.051573789,BAG6;RNF10;FZR1;WWP2;KBTBD7;RNF122
Regulation Of Epithelial To Mesenchymal Transition (GO:0010717),0.920609142,0.957809998,0.032533481,ADIPOR1
Phospholipase C-activating G Protein-Coupled Receptor Signaling Pathway (GO:0007200),0.920609142,0.957809998,0.032533481,HTR2C
Regulation Of Cell Division (GO:0051302),0.920609142,0.957809998,0.032533481,SGF29
Regulation Of Interleukin-1 Beta Production (GO:0032651),0.923000733,0.959830933,0.031131795,CPTP
Regulation Of Osteoblast Differentiation (GO:0045667),0.925320394,0.960643008,0.029796005,MEN1
Cellular Respiration (GO:0045333),0.925320394,0.960643008,0.029796005,BLOC1S1
Positive Regulation Of Amide Metabolic Process (GO:0034250),0.925320394,0.960643008,0.029796005,NIBAN1
Defense Response To Virus (GO:0051607),0.925579763,0.960643008,0.04014465,SLFN11;IRF3;IRF7
Intracellular Monoatomic Cation Homeostasis (GO:0030003),0.927185379,0.961842308,0.039033041,HTR2C;CCDC22;KCNJ2
Positive Regulation Of Cell Differentiation (GO:0045597),0.929581406,0.962636187,0.042207411,BLOC1S5;SMARCB1;CARM1;ARHGEF2;ASCL1
Regulation Of Insulin Secretion (GO:0050796),0.929752499,0.962636187,0.02730852,SIRT4
