GeneID,padj,pvalue,lfcSE,stat,log2FoldChange,baseMean,Symbol,Description
56126,0.82746,1.14E-01,0.2453,-1.58044,-0.3876765,1130.14,PCDHB10,protocadherin beta 10
26262,0.82746,1.15E-01,0.1521,-1.575544,-0.2397092,701.74,TSPAN17,tetraspanin 17
90249,0.82746,1.14E-01,0.4804,-1.579726,-0.7589586,24.07,UNC5A,unc-5 netrin receptor A
57396,0.82746,1.14E-01,0.11,-1.579472,-0.1737125,975.66,CLK4,CDC like kinase 4
7913,0.82746,1.16E-01,0.1709,1.569842,0.2682621,5103.57,DEK,DEK proto-oncogene
8335,0.82746,1.16E-01,0.3118,1.573186,0.4905175,1735.76,H2AC4,H2A clustered histone 4
100189111,0.82746,1.14E-01,0.3738,1.580391,0.5907797,11.2,TRM-CAT3-2,tRNA-Met (anticodon CAT) 3-2
63943,0.82746,1.13E-01,0.1321,1.583851,0.2091568,123.28,FKBPL,FKBP prolyl isomerase like
3111,0.82746,1.16E-01,0.4091,-1.572418,-0.6433422,193.17,HLA-DOA,"major histocompatibility complex, class II, DO alpha"
257218,0.82746,1.15E-01,0.106,-1.574347,-0.1668267,1551.28,SHPRH,SNF2 histone linker PHD RING helicase
7784,0.82746,1.15E-01,0.3029,-1.577034,-0.4776321,29.38,ZP3,zona pellucida glycoprotein 3
23008,0.82746,1.15E-01,0.0713,-1.576069,-0.1123002,1656.12,KLHDC10,kelch domain containing 10
105375527,0.82746,1.14E-01,0.4152,-1.579186,-0.6556941,233.63,LOC105375527,uncharacterized LOC105375527
157697,0.82746,1.15E-01,0.1272,-1.574538,-0.2002606,623.7,ERICH1,glutamate rich 1
84549,0.82746,1.14E-01,0.1161,1.580394,0.1834619,626.53,MAK16,MAK16 homolog
137902,0.82746,1.14E-01,0.612,-1.580468,-0.9672103,128.55,PXDNL,peroxidasin like
643763,0.82746,1.17E-01,0.1723,-1.567469,-0.2700789,3544.47,NKAIN3-IT1,replaced by ID 286183
4603,0.82746,1.16E-01,0.309,1.569826,0.4850894,186.92,MYBL1,MYB proto-oncogene like 1
157777,0.82746,1.15E-01,0.1123,-1.574133,-0.1768328,208.95,MCMDC2,minichromosome maintenance domain containing 2
6595,0.82746,1.16E-01,0.1927,1.571733,0.3028458,1989.34,SMARCA2,"SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily a, member 2"
105375964,0.82746,1.15E-01,0.4194,-1.577835,-0.6617921,65.42,LOC105375964,uncharacterized LOC105375964
5789,0.82746,1.15E-01,0.2563,-1.576018,-0.4039752,4767.94,PTPRD,protein tyrosine phosphatase receptor type D
152006,0.82746,1.14E-01,0.2234,-1.582247,-0.3535173,1447.83,RNF38,ring finger protein 38
107987007,0.82746,1.14E-01,0.3509,-1.578426,-0.5539162,57.89,LOC107987007,uncharacterized LOC107987007
101928748,0.82746,1.15E-01,1.116,1.575694,1.7584799,18.73,LOC101928748,uncharacterized LOC101928748
105378360,0.82746,1.13E-01,0.503,-1.583073,-0.7963073,9.3,SYNPO2L-AS1,SYNPO2L antisense RNA 1
8509,0.82746,1.14E-01,0.1351,1.579929,0.2134526,538.76,NDST2,N-deacetylase and N-sulfotransferase 2
81544,0.82746,1.14E-01,0.5105,-1.579677,-0.8064746,186.44,GDPD5,glycerophosphodiester phosphodiesterase domain containing 5
3014,0.82746,1.16E-01,0.2699,1.572386,0.4244478,1682.32,H2AX,H2A.X variant histone
220296,0.82746,1.15E-01,0.2613,1.574563,0.411441,1436.5,HEPACAM,hepatic and glial cell adhesion molecule
100652846,0.82746,1.16E-01,0.549,-1.57196,-0.8629422,34.03,CACNA1C-AS1,CACNA1C antisense RNA 1
58516,0.82746,1.13E-01,0.235,1.585653,0.3727025,732.87,SINHCAF,SIN3-HDAC complex associated factor
91012,0.82746,1.15E-01,0.0775,-1.575602,-0.12204,1112.19,CERS5,ceramide synthase 5
10540,0.82746,1.13E-01,0.092,1.584059,0.145766,2952.86,DCTN2,dynactin subunit 2
105369820,0.82746,1.14E-01,0.4697,-1.581003,-0.7426213,10.33,LOC105369820,
100500842,0.82746,1.17E-01,0.1503,1.569121,0.2357938,203.59,MIR3652,microRNA 3652
2706,0.82746,1.15E-01,0.6653,-1.575595,-1.0483158,10.1,GJB2,gap junction protein beta 2
144983,0.82746,1.16E-01,0.1446,1.572302,0.2273014,1454.31,HNRNPA1L2,heterogeneous nuclear ribonucleoprotein A1 like 2
1282,0.82746,1.17E-01,0.2891,-1.568655,-0.4534452,14892.06,COL4A1,collagen type IV alpha 1 chain
283624,0.82746,1.17E-01,0.1542,-1.568223,-0.2418505,1125.56,LINC00641,long intergenic non-protein coding RNA 641
105370443,0.82746,1.16E-01,0.372,-1.573031,-0.5852367,103.42,LOC105370443,
4247,0.82746,1.16E-01,0.0841,1.572287,0.1322563,948.77,MGAT2,"alpha-1,6-mannosyl-glycoprotein 2-beta-N-acetylglucosaminyltransferase"
145447,0.82746,1.13E-01,0.6161,-1.583321,-0.975421,9.93,ABHD12B,abhydrolase domain containing 12B
1033,0.82746,1.13E-01,0.2998,1.585058,0.4752043,250.43,CDKN3,cyclin dependent kinase inhibitor 3
5926,0.82746,1.16E-01,0.0913,-1.570423,-0.1433786,1599.79,ARID4A,AT-rich interaction domain 4A
63894,0.82746,1.15E-01,0.1363,1.575957,0.2147464,495.08,VIPAS39,"VPS33B interacting protein, apical-basolateral polarity regulator, spe-39 homolog"
8924,0.82746,1.13E-01,0.067,-1.583179,-0.1061356,4554.98,HERC2,HECT and RLD domain containing E3 ubiquitin protein ligase 2
79094,0.82746,1.17E-01,0.2798,1.569237,0.4391455,52.58,CHAC1,ChaC glutathione specific gamma-glutamylcyclotransferase 1
55323,0.82746,1.14E-01,0.0897,1.57928,0.1416919,360.63,LARP6,"La ribonucleoprotein 6, translational regulator"
257364,0.82746,1.15E-01,0.0817,1.573959,0.1285851,865.18,SNX33,sorting nexin 33
79631,0.82746,1.16E-01,0.1091,1.572876,0.1716735,812.71,EFL1,elongation factor like GTPase 1
23117,0.82746,1.13E-01,0.3083,-1.586207,-0.4889825,78.74,NPIPB3,nuclear pore complex interacting protein family member B3
23536,0.82746,1.14E-01,0.109,1.578634,0.1721228,635.49,ADAT1,adenosine deaminase tRNA specific 1
105371743,0.82746,1.15E-01,0.1711,-1.57705,-0.2697824,94.3,SNHG30,small nucleolar RNA host gene 30
7153,0.82746,1.15E-01,0.2913,1.576458,0.4592933,6160.28,TOP2A,DNA topoisomerase II alpha
51751,0.82746,1.13E-01,0.8179,-1.584082,-1.2955723,344.8,HIGD1B,HIG1 hypoxia inducible domain family member 1B
5635,0.82746,1.13E-01,0.1603,1.584808,0.254058,572.22,PRPSAP1,phosphoribosyl pyrophosphate synthetase associated protein 1
56907,0.82746,1.14E-01,0.1587,-1.578777,-0.2506264,5298.36,SPIRE1,spire type actin nucleation factor 1
107987258,0.82746,1.14E-01,0.3781,-1.581445,-0.5979661,77.87,LOC107987258,
115701,0.82746,1.14E-01,0.4557,-1.579631,-0.719862,983.94,ALPK2,alpha kinase 2
8666,0.82746,1.13E-01,0.104,1.585205,0.1648953,3030.58,EIF3G,eukaryotic translation initiation factor 3 subunit G
199692,0.82746,1.15E-01,0.1629,1.575291,0.256679,603.22,ZNF627,zinc finger protein 627
100507433,0.82746,1.16E-01,0.3864,-1.570137,-0.6067038,173.18,ZNF571-AS1,ZNF571 antisense RNA 1
4294,0.82746,1.16E-01,0.1039,1.572015,0.1633606,291.94,MAP3K10,mitogen-activated protein kinase kinase kinase 10
7691,0.82746,1.16E-01,0.4414,-1.56988,-0.6929568,150.57,ZNF132,zinc finger protein 132
83541,0.82746,1.15E-01,0.3514,1.574948,0.5534611,85.05,FAM110A,family with sequence similarity 110 member A
84532,0.82746,1.16E-01,0.4936,1.5716,0.775683,216.9,ACSS1,acyl-CoA synthetase short chain family member 1
100134868,0.82746,1.13E-01,0.3838,1.5836,0.607744,220.35,LOC100134868,uncharacterized LOC100134868
105372798,0.82746,1.13E-01,0.506,-1.584041,-0.801589,15.49,LOC105372798,uncharacterized LOC105372798
54039,0.82746,1.16E-01,0.5875,1.573611,0.9245227,10.77,PCBP3,poly(rC) binding protein 3
83606,0.82746,1.14E-01,0.0703,1.581265,0.1111643,1719.1,GUCD1,guanylyl cyclase domain containing 1
7152,0.82746,1.13E-01,0.2624,-1.58305,-0.4154325,48,TOP1P2,DNA topoisomerase I pseudogene 2
1416,0.82746,1.15E-01,0.1257,1.574236,0.197925,210.59,CRYBB2P1,crystallin beta B2 pseudogene 1
27328,0.82746,1.17E-01,0.4889,-1.5695,-0.7672785,90.2,PCDH11X,protocadherin 11 X-linked
4570,0.82746,1.13E-01,0.2018,1.584134,0.3196159,421.88,TRNN,tRNA-Asn
55615,0.82776,1.17E-01,0.4446,1.567103,0.6967517,23.48,PRR5,proline rich 5
79570,0.82846,1.17E-01,0.3537,-1.5654,-0.5536119,65.9,NKAIN1,sodium/potassium transporting ATPase interacting 1
105373428,0.82846,1.17E-01,0.2453,-1.565495,-0.3840313,65.67,LOC105373428,uncharacterized LOC105373428
100616477,0.82846,1.18E-01,0.2365,1.564832,0.3701368,25.48,MIR4442,microRNA 4442
100507062,0.82846,1.18E-01,0.2595,-1.564966,-0.4061814,128,PSMD6-AS2,PSMD6 antisense RNA 2
285429,0.82846,1.17E-01,0.5005,-1.565769,-0.783668,19.7,DCAF4L1,DDB1 and CUL4 associated factor 4 like 1
2039,0.82846,1.17E-01,0.3309,-1.566476,-0.5183765,24.37,DMTN,dematin actin binding protein
6619,0.82846,1.17E-01,0.0698,1.56607,0.1092511,2304.69,SNAPC3,small nuclear RNA activating complex polypeptide 3
140461,0.82846,1.18E-01,0.0719,1.564651,0.1125762,419.03,ASB8,ankyrin repeat and SOCS box containing 8
5557,0.82846,1.18E-01,0.2626,1.565281,0.4109847,275.36,PRIM1,DNA primase subunit 1
23389,0.82846,1.18E-01,0.2165,-1.564651,-0.3387711,4919.59,MED13L,mediator complex subunit 13L
30811,0.82846,1.18E-01,0.4028,1.564534,0.630271,406.8,HUNK,hormonally up-regulated Neu-associated kinase
100128594,0.82846,1.17E-01,0.2421,-1.565856,-0.379166,37.91,TMSB15B-AS1,TMSB15B antisense RNA 1
25788,0.82866,1.18E-01,0.0879,1.564231,0.1374783,1029.44,RAD54B,RAD54 homolog B
148523,0.82937,1.19E-01,0.216,-1.560817,-0.3370948,93.17,CIART,circadian associated repressor of transcription
91368,0.82937,1.18E-01,0.1099,1.563181,0.1717396,384.39,CDKN2AIPNL,CDKN2A interacting protein N-terminal like
135398,0.82937,1.18E-01,0.6682,-1.56276,-1.0442095,100.38,C6orf141,chromosome 6 open reading frame 141
101929057,0.82937,1.18E-01,0.1249,-1.56283,-0.195223,121.99,MDN1-AS1,MDN1 antisense RNA 1
613126,0.82937,1.18E-01,0.3431,-1.562343,-0.5360545,16.35,CYP51A1-AS1,CYP51A1 antisense RNA 1
441432,0.82937,1.18E-01,0.5219,-1.561823,-0.8150838,12.58,AQP7P3,aquaporin 7 pseudogene 3
648,0.82937,1.18E-01,0.09,1.563238,0.1406324,780.72,BMI1,"BMI1 proto-oncogene, polycomb ring finger"
105378487,0.82937,1.19E-01,0.4914,-1.560771,-0.7669017,11.16,LOC105378487,
105376571,0.82937,1.18E-01,0.3197,1.562007,0.4994368,32.87,LOC105376571,uncharacterized LOC105376571
10534,0.82937,1.18E-01,0.1015,1.561205,0.1585235,182.7,ZNRD2,zinc ribbon domain containing 2
3508,0.82937,1.18E-01,0.1081,1.562648,0.1689366,309.52,IGHMBP2,immunoglobulin mu DNA binding protein 2
1874,0.82937,1.18E-01,0.1271,1.561187,0.1984303,803.51,E2F4,E2F transcription factor 4
50628,0.82937,1.19E-01,0.1076,1.560925,0.1679633,410.94,GEMIN4,gem nuclear organelle associated protein 4
9851,0.82937,1.18E-01,0.0805,-1.562468,-0.1258543,744.22,KIAA0753,KIAA0753
105372180,0.82937,1.18E-01,0.3834,1.562106,0.5989602,10.69,LOC105372180,uncharacterized LOC105372180
55620,0.82937,1.18E-01,0.4296,-1.562633,-0.6713845,28.22,STAP2,signal transducing adaptor family member 2
55559,0.82937,1.18E-01,0.165,1.561534,0.2575968,244.97,HAUS7,HAUS augmin like complex subunit 7
1870,0.82987,1.19E-01,0.3798,1.55908,0.5921819,385.38,E2F2,E2F transcription factor 2
644591,0.82987,1.19E-01,0.2703,1.559941,0.4217105,21.48,PPIAL4G,peptidylprolyl isomerase A like 4G
55824,0.82987,1.19E-01,0.1755,-1.559269,-0.2736197,5638.29,PAG1,phosphoprotein membrane anchor with glycosphingolipid microdomains 1
79886,0.82987,1.19E-01,0.085,1.55901,0.1325627,599.56,CAAP1,caspase activity and apoptosis inhibitor 1
692148,0.82987,1.19E-01,0.1608,1.558765,0.2506356,4375.88,SCARNA10,small Cajal body-specific RNA 10
91947,0.82987,1.19E-01,0.2441,-1.559472,-0.3805943,4168.43,ARRDC4,arrestin domain containing 4
101928707,0.82987,1.19E-01,0.2279,1.558884,0.3553113,31.73,CD2BP2-DT,CD2BP2 divergent transcript
652965,0.82987,1.19E-01,0.1427,1.559957,0.2225399,1357.44,SNORA48,"small nucleolar RNA, H/ACA box 48"
55028,0.82987,1.19E-01,0.077,1.559042,0.1200844,924.62,C17orf80,chromosome 17 open reading frame 80
27336,0.82987,1.19E-01,0.1076,1.558692,0.1677055,2474.55,HTATSF1,HIV-1 Tat specific factor 1
128434,0.82994,1.19E-01,0.7529,1.558473,1.1733862,231.09,VSTM2L,V-set and transmembrane domain containing 2 like
112806053,0.83041,1.19E-01,0.6423,-1.557835,-1.0006522,12.22,TBILA,TGF-beta induced lncRNA
1789,0.83041,1.19E-01,0.3833,1.557947,0.5972289,223.44,DNMT3B,DNA methyltransferase 3 beta
101928421,0.8307,1.19E-01,0.2821,-1.557483,-0.4393038,381.65,LOC101928421,uncharacterized LOC101928421
54206,0.83087,1.20E-01,0.1495,1.554812,0.232474,552.18,ERRFI1,ERBB receptor feedback inhibitor 1
10459,0.83087,1.21E-01,0.1801,1.548986,0.278983,1307.19,MAD2L2,mitotic arrest deficient 2 like 2
55143,0.83087,1.21E-01,0.2994,1.54891,0.4637619,336.9,CDCA8,cell division cycle associated 8
10946,0.83087,1.22E-01,0.0664,1.544511,0.1026206,1792.16,SF3A3,splicing factor 3a subunit 3
253152,0.83087,1.20E-01,0.5262,-1.552997,-0.8171395,15.71,EPHX4,epoxide hydrolase 4
100131564,0.83087,1.22E-01,0.2513,-1.547664,-0.3889317,223.55,CCDC18-AS1,CCDC18 antisense RNA 1
647135,0.83087,1.20E-01,0.0666,-1.556551,-0.1036947,2678.72,SRGAP2B,SLIT-ROBO Rho GTPase activating protein 2B
6464,0.83087,1.23E-01,0.2589,-1.542978,-0.3994482,1278.86,SHC1,SHC adaptor protein 1
387597,0.83087,1.20E-01,0.3949,1.554023,0.613622,3081.31,ILDR2,immunoglobulin like domain containing receptor 2
100131234,0.83087,1.22E-01,0.2786,-1.546287,-0.4308071,149.63,MIR181A1HG,MIR181A1 host gene
148811,0.83087,1.20E-01,0.8476,-1.55336,-1.3166463,18.83,PM20D1,peptidase M20 domain containing 1
90806,0.83087,1.21E-01,0.0675,1.549915,0.1046416,1310.95,ANGEL2,angel homolog 2
7399,0.83087,1.23E-01,0.254,-1.542313,-0.3917772,46.42,USH2A,usherin
142,0.83087,1.23E-01,0.0898,1.541403,0.138419,7941.9,PARP1,poly(ADP-ribose) polymerase 1
51097,0.83087,1.21E-01,0.1177,1.551797,0.1826725,1101.25,SCCPDH,saccharopine dehydrogenase (putative)
1496,0.83087,1.24E-01,0.3868,1.539297,0.5954484,1715.35,CTNNA2,catenin alpha 2
105373703,0.83087,1.22E-01,1.1253,-1.547245,-1.741059,26.49,LOC105373703,uncharacterized LOC105373703
107985780,0.83087,1.24E-01,0.2856,-1.538923,-0.4395022,99.45,LOC107985780,
1123,0.83087,1.22E-01,0.1705,-1.547048,-0.2637423,1854.2,CHN1,chimerin 1
105373785,0.83087,1.22E-01,0.2143,-1.545715,-0.3312533,68.65,LOC105373785,uncharacterized LOC105373785
51066,0.83087,1.21E-01,0.4818,-1.54989,-0.746703,20.48,SSUH2,ssu-2 homolog
107986073,0.83087,1.23E-01,0.4294,-1.541569,-0.6619457,13.93,LOC107986073,
199223,0.83087,1.21E-01,0.2191,-1.552391,-0.3401977,128.92,TTC21A,tetratricopeptide repeat domain 21A
22937,0.83087,1.23E-01,0.0859,1.542079,0.1324073,1955.69,SCAP,SREBF chaperone
8927,0.83087,1.20E-01,0.2796,-1.555764,-0.4350502,459.16,BSN,bassoon presynaptic cytomatrix protein
105374197,0.83087,1.22E-01,0.5424,-1.546226,-0.8387292,79.93,LOC105374197,uncharacterized LOC105374197
7012,0.83087,1.20E-01,0.4032,-1.553079,-0.6261978,355.49,TERC,telomerase RNA component
105377663,0.83087,1.24E-01,0.4527,-1.540114,-0.6972509,12.15,LOC105377663,uncharacterized LOC105377663
8999,0.83087,1.24E-01,0.4282,-1.538984,-0.6589807,102.21,CDKL2,cyclin dependent kinase like 2
105377320,0.83087,1.21E-01,0.4809,-1.549296,-0.7449964,17.28,LOC105377320,uncharacterized LOC105377320
100533182,0.83087,1.20E-01,0.2763,-1.555653,-0.4297817,29.61,SEC24B-AS1,SEC24B antisense RNA 1
84327,0.83087,1.22E-01,0.2411,-1.54745,-0.3730874,209.62,ZBED3,zinc finger BED-type containing 3
202333,0.83087,1.22E-01,0.4969,-1.54825,-0.7693739,77.14,CMYA5,cardiomyopathy associated 5
5122,0.83087,1.23E-01,1.3363,1.542723,2.0616012,400.24,PCSK1,proprotein convertase subtilisin/kexin type 1
101929964,0.83087,1.22E-01,0.4599,-1.548013,-0.711905,11.16,LOC101929964,
337876,0.83087,1.21E-01,0.3727,-1.552544,-0.5786873,170.69,CHSY3,chondroitin sulfate synthase 3
414778,0.83087,1.20E-01,0.3231,-1.554054,-0.5021491,15.83,HCG17,HLA complex group 17
729603,0.83087,1.20E-01,0.2918,-1.555233,-0.4537599,55.99,CHP1P2,CHP1 pseudogene 2
3984,0.83087,1.24E-01,0.0875,1.539326,0.1347307,1039.31,LIMK1,LIM domain kinase 1
107986712,0.83087,1.21E-01,0.356,-1.551745,-0.5524412,24.35,LOC107986712,
105375405,0.83087,1.22E-01,0.4333,-1.544858,-0.6693409,15.07,PPP1R9A-AS1,PPP1R9A antisense RNA 1
54784,0.83087,1.24E-01,0.097,1.539958,0.1493492,315.27,ALKBH4,"alkB homolog 4, lysine demethylase"
55131,0.83087,1.24E-01,0.0696,-1.540177,-0.1071768,1286.52,RBM28,RNA binding motif protein 28
2796,0.83087,1.23E-01,0.1996,-1.543741,-0.308114,43.99,GNRH1,gonadotropin releasing hormone 1
3084,0.83087,1.20E-01,0.4051,-1.555915,-0.6302442,837.68,NRG1,neuregulin 1
6641,0.83087,1.20E-01,0.3075,-1.553823,-0.4778244,558.92,SNTB1,syntrophin beta 1
23246,0.83087,1.20E-01,0.1357,1.556654,0.2112034,388.92,BOP1,BOP1 ribosomal biogenesis factor
58524,0.83087,1.20E-01,0.9021,1.554796,1.4025854,33.2,DMRT3,doublesex and mab-3 related transcription factor 3
105376074,0.83087,1.23E-01,0.4685,-1.543488,-0.7230736,63.27,LOC105376074,
54829,0.83087,1.22E-01,0.8103,1.544432,1.2514614,137.09,ASPN,asporin
4593,0.83087,1.22E-01,1.0522,1.545979,1.6266827,29.29,MUSK,muscle associated receptor tyrosine kinase
54662,0.83087,1.24E-01,0.0957,1.540005,0.1473204,437.2,TBC1D13,TBC1 domain family member 13
9328,0.83087,1.21E-01,0.0864,1.551503,0.1341084,1232.48,GTF3C5,general transcription factor IIIC subunit 5
256815,0.83087,1.22E-01,0.362,-1.547066,-0.5600468,18.89,C10orf67,chromosome 10 open reading frame 67
55454,0.83087,1.21E-01,0.0985,-1.550424,-0.1526754,930.5,CSGALNACT2,chondroitin sulfate N-acetylgalactosaminyltransferase 2
5832,0.83087,1.24E-01,0.1261,1.539791,0.1941828,2013.67,ALDH18A1,aldehyde dehydrogenase 18 family member A1
1308,0.83087,1.21E-01,0.337,-1.551504,-0.5227822,16.83,COL17A1,collagen type XVII alpha 1 chain
63875,0.83087,1.22E-01,0.101,1.545118,0.1561331,511.01,MRPL17,mitochondrial ribosomal protein L17
7275,0.83087,1.21E-01,0.1992,-1.550384,-0.3087647,1113.71,TUB,TUB bipartite transcription factor
220002,0.83087,1.22E-01,0.1883,1.545025,0.2909513,159.88,CYB561A3,cytochrome b561 family member A3
23625,0.83087,1.22E-01,0.1168,1.547422,0.1808073,688.3,FAM89B,family with sequence similarity 89 member B
100189285,0.83087,1.23E-01,0.3515,1.542358,0.5421171,48.08,TRS-GCT3-1,tRNA-Ser (anticodon GCT) 3-1
9873,0.83087,1.23E-01,0.0642,-1.544115,-0.0991297,812.34,FCHSD2,FCH and double SH3 domains 2
220323,0.83087,1.22E-01,0.6509,-1.545136,-1.0057489,87.43,OAF,out at first homolog
51071,0.83087,1.24E-01,0.1485,1.540002,0.2287582,394.38,DERA,deoxyribose-phosphate aldolase
1017,0.83087,1.22E-01,0.1076,1.54572,0.1663482,1508.41,CDK2,cyclin dependent kinase 2
107987175,0.83087,1.20E-01,0.2911,1.554156,0.4524805,34.9,LOC107987175,replaced by ID 140465
105370125,0.83087,1.20E-01,0.3966,-1.554017,-0.6163809,27.71,LINC02340,long intergenic non-protein coding RNA 2340
222484,0.83087,1.24E-01,0.1761,-1.538857,-0.2710099,395.31,LNX2,ligand of numb-protein X 2
7051,0.83087,1.20E-01,0.343,-1.553018,-0.5326268,17.68,TGM1,transglutaminase 1
161424,0.83087,1.22E-01,0.1038,1.545884,0.1605319,1147.42,NOP9,NOP9 nucleolar protein
9787,0.83087,1.21E-01,0.2616,1.550844,0.4056892,1149.73,DLGAP5,DLG associated protein 5
51621,0.83087,1.24E-01,0.1097,1.539042,0.1689011,3406.82,KLF13,KLF transcription factor 13
23015,0.83087,1.22E-01,0.2234,-1.544494,-0.3450138,1399.86,GOLGA8A,golgin A8 family member A
57082,0.83087,1.24E-01,0.3325,1.539747,0.5118909,1987.33,KNL1,kinetochore scaffold 1
56965,0.83087,1.21E-01,0.0878,-1.551537,-0.1361669,984.37,PARP6,poly(ADP-ribose) polymerase family member 6
100528021,0.83087,1.21E-01,0.1985,-1.550288,-0.3077861,36.22,ST20-MTHFS,ST20-MTHFS readthrough
23184,0.83087,1.21E-01,0.1089,1.548605,0.1686032,2106.16,MESD,mesoderm development LRP chaperone
7752,0.83087,1.24E-01,0.1069,1.538903,0.1645644,244.23,ZNF200,zinc finger protein 200
100289580,0.83087,1.23E-01,0.179,-1.543743,-0.2762558,45.64,LOC100289580,uncharacterized LOC100289580
107985017,0.83087,1.22E-01,0.3282,1.545926,0.5074334,47.17,LOC107985017,uncharacterized LOC107985017
102723859,0.83087,1.21E-01,0.1159,-1.549655,-0.1795752,169.64,TBC1D3E,TBC1 domain family member 3E
6776,0.83087,1.21E-01,0.2163,1.551833,0.3357317,71.27,STAT5A,signal transducer and activator of transcription 5A
10951,0.83087,1.23E-01,0.1202,1.541573,0.1852646,4086.5,CBX1,chromobox 1
58488,0.83087,1.23E-01,0.1628,1.544183,0.251327,167.74,PCTP,phosphatidylcholine transfer protein
80774,0.83087,1.21E-01,0.2878,1.551296,0.446472,313.64,LIMD2,LIM domain containing 2
57513,0.83087,1.21E-01,0.2193,1.552058,0.3403569,400.37,CASKIN2,CASK interacting protein 2
79701,0.83087,1.24E-01,0.0765,1.538984,0.1176706,624.93,OGFOD3,2-oxoglutarate and iron dependent oxygenase domain containing 3
51046,0.83087,1.20E-01,0.6506,-1.553172,-1.0105608,406.09,ST8SIA3,"ST8 alpha-N-acetyl-neuraminide alpha-2,8-sialyltransferase 3"
105372179,0.83087,1.20E-01,0.5781,-1.55653,-0.8998797,9.63,LOC105372179,uncharacterized LOC105372179
54850,0.83087,1.23E-01,0.0884,1.540783,0.1362096,271.32,FBXL12,F-box and leucine rich repeat protein 12
101927667,0.83087,1.23E-01,0.3961,-1.542803,-0.6110401,59.13,LINC01535,long intergenic non-protein coding RNA 1535
79673,0.83087,1.21E-01,0.1082,1.552655,0.1680077,999.37,ZNF329,zinc finger protein 329
107985399,0.83087,1.23E-01,0.3297,-1.543905,-0.5090693,26.38,LOC107985399,
11065,0.83087,1.23E-01,0.2844,1.542045,0.4385912,602.09,UBE2C,ubiquitin conjugating enzyme E2 C
7267,0.83087,1.20E-01,0.0885,-1.555138,-0.1376723,13715.22,TTC3,tetratricopeptide repeat domain 3
2812,0.83087,1.20E-01,0.1697,1.555147,0.263858,135.64,GP1BB,glycoprotein Ib platelet subunit beta
150248,0.83087,1.22E-01,0.3596,-1.545915,-0.5559626,16.5,C22orf15,chromosome 22 open reading frame 15
79159,0.83087,1.21E-01,0.0912,1.551927,0.1415616,447.82,NOL12,nucleolar protein 12
29781,0.83087,1.20E-01,0.1135,1.553136,0.1763336,1027.72,NCAPH2,non-SMC condensin II complex subunit H2
6611,0.83087,1.22E-01,0.1899,1.545475,0.2934602,1918.8,SMS,spermine synthase
105373195,0.83087,1.22E-01,0.2916,-1.548468,-0.4515174,61.1,LOC105373195,uncharacterized LOC105373195
