Term,P-value,Adjusted P-value,Combined Score,Genes
Protein Destabilization (GO:0031648),0.154593156,0.359027821,11.5218005,CTSH
Positive Regulation Of RNA Splicing (GO:0033120),0.154593156,0.359027821,11.5218005,HABP4
Negative Regulation Of Endothelial Cell Proliferation (GO:0001937),0.158531381,0.366173026,11.05026022,ATOH8
Negative Regulation Of Epithelial Cell Apoptotic Process (GO:1904036),0.162451456,0.366322397,10.6084789,GATA2
Regulation Of Neurotransmitter Secretion (GO:0046928),0.162451456,0.366322397,10.6084789,MCTP1
Calcium-Dependent Cell-Cell Adhesion Via Plasma Membrane Cell Adhesion Molecules (GO:0016339),0.162451456,0.366322397,10.6084789,SELL
Positive Regulation Of Bone Mineralization (GO:0030501),0.162451456,0.366322397,10.6084789,SLC20A2
Positive Regulation Of Intracellular Transport (GO:0032388),0.166353465,0.366322397,10.19389075,B3GAT3
Positive Regulation Of Intrinsic Apoptotic Signaling Pathway (GO:2001244),0.166353465,0.366322397,10.19389075,BBC3
Vitamin Transport (GO:0051180),0.166353465,0.366322397,10.19389075,SLC35F3
Negative Regulation Of Transport (GO:0051051),0.166353465,0.366322397,10.19389075,MCTP1
Release Of Sequestered Calcium Ion Into Cytosol (GO:0051209),0.166353465,0.366322397,10.19389075,HTR2A
Regulation Of Small Molecule Metabolic Process (GO:0062012),0.17023749,0.371030426,9.804209131,TTC39B
Positive Regulation Of Catalytic Activity (GO:0043085),0.17023749,0.371030426,9.804209131,B3GAT3
Positive Regulation Of Ossification (GO:0045778),0.174103612,0.373707248,9.437390164,SLC20A2
Regulation Of Release Of Cytochrome C From Mitochondria (GO:0090199),0.174103612,0.373707248,9.437390164,BBC3
Positive Regulation Of Actin Filament Polymerization (GO:0030838),0.174103612,0.373707248,9.437390164,CDC42EP2
Translational Elongation (GO:0006414),0.177951914,0.378147816,9.091601765,ANKZF1
Monoatomic Cation Transport (GO:0006812),0.177951914,0.378147816,9.091601765,TRPM3
Regulation Of Endothelial Cell Apoptotic Process (GO:2000351),0.181782476,0.379442975,8.765197304,GATA2
Positive Regulation Of Biomineral Tissue Development (GO:0070169),0.181782476,0.379442975,8.765197304,SLC20A2
Regulation Of Cell-Cell Adhesion (GO:0022407),0.181782476,0.379442975,8.765197304,PTPRG
Supramolecular Fiber Organization (GO:0097435),0.182132628,0.379442975,3.553671616,CDC42EP2;NCKAP5;CGNL1
Regulation Of Insulin Receptor Signaling Pathway (GO:0046626),0.18559538,0.382903089,8.456693055,TNS2
Cellular Response To Ketone (GO:1901655),0.18559538,0.382903089,8.456693055,SCNN1G
Zymogen Activation (GO:0031638),0.189390705,0.386976201,8.164748829,CTSH
Regulation Of Apoptotic Signaling Pathway (GO:2001233),0.189390705,0.386976201,8.164748829,CTSH
Positive Regulation Of Blood Vessel Endothelial Cell Migration (GO:0043536),0.193168533,0.390776383,7.888151282,GATA2
Response To Hydrogen Peroxide (GO:0042542),0.193168533,0.390776383,7.888151282,ANKZF1
Positive Regulation Of Cellular Biosynthetic Process (GO:0031328),0.194008981,0.390776383,4.135248672,HTR2A;EIF4G3
Cognition (GO:0050890),0.196928943,0.391218377,7.625799479,CUX2
Proteolysis (GO:0006508),0.198579563,0.391218377,3.226539376,ERMP1;CTSH;SPG7
Regulation Of Intrinsic Apoptotic Signaling Pathway (GO:2001242),0.200672014,0.391218377,7.376692362,BBC3
Cellular Response To Mechanical Stimulus (GO:0071260),0.200672014,0.391218377,7.376692362,HABP4
Regulation Of DNA Binding (GO:0051101),0.200672014,0.391218377,7.376692362,HABP4
Myelination (GO:0042552),0.200672014,0.391218377,7.376692362,MAL
Cytoplasmic Microtubule Organization (GO:0031122),0.200672014,0.391218377,7.376692362,LIMK2
Positive Regulation Of Nervous System Development (GO:0051962),0.204397826,0.393072743,7.139917855,CUX2
Unsaturated Fatty Acid Metabolic Process (GO:0033559),0.204397826,0.393072743,7.139917855,CYP2J2
Heterophilic Cell-Cell Adhesion Via Plasma Membrane Cell Adhesion Molecules (GO:0007157),0.204397826,0.393072743,7.139917855,SELL
"G Protein-Coupled Receptor Signaling Pathway, Coupled To Cyclic Nucleotide Second Messenger (GO:0007187)",0.208106457,0.394619788,6.914643338,HTR2A
Blood Circulation (GO:0008015),0.208106457,0.394619788,6.914643338,F5
Positive Regulation Of Fat Cell Differentiation (GO:0045600),0.208106457,0.394619788,6.914643338,METRNL
SMAD Protein Signal Transduction (GO:0060395),0.211797986,0.394619788,6.700107314,ATOH8
Microtubule Bundle Formation (GO:0001578),0.211797986,0.394619788,6.700107314,NCKAP5
Regulation Of Synapse Assembly (GO:0051963),0.211797986,0.394619788,6.700107314,CUX2
Negative Regulation Of Macromolecule Metabolic Process (GO:0010605),0.214344419,0.394619788,3.628379721,ATOH8;GATA2
Negative Regulation Of Response To Stimulus (GO:0048585),0.21547249,0.394619788,6.495612095,MCTP1
Icosanoid Metabolic Process (GO:0006690),0.21547249,0.394619788,6.495612095,CYP2J2
Arachidonic Acid Metabolic Process (GO:0019369),0.21547249,0.394619788,6.495612095,CYP2J2
Regulation Of Protein Localization To Nucleus (GO:1900180),0.21547249,0.394619788,6.495612095,LIMK2
Spermatid Development (GO:0007286),0.219130047,0.394619788,6.300517359,EIF4G3
Actin Cytoskeleton Reorganization (GO:0031532),0.219130047,0.394619788,6.300517359,INSRR
Cellular Response To Alcohol (GO:0097306),0.219130047,0.394619788,6.300517359,SCNN1G
Mitochondrial Transport (GO:0006839),0.219130047,0.394619788,6.300517359,SPG7
Intracellular Monoatomic Cation Homeostasis (GO:0030003),0.221170134,0.39661311,3.478195165,SCNN1G;HTR2A
Regulation Of Blood Vessel Endothelial Cell Migration (GO:0043535),0.222770735,0.397804883,6.114234467,GATA2
Anterograde Trans-Synaptic Signaling (GO:0098916),0.236590769,0.414200894,3.169571498,HTR2A;CACNA1E
Glycosaminoglycan Biosynthetic Process (GO:0006024),0.237166326,0.414200894,5.446991365,B3GAT3
Regulation Of Phagocytosis (GO:0050764),0.237166326,0.414200894,5.446991365,GATA2
Memory (GO:0007613),0.237166326,0.414200894,5.446991365,CUX2
Regulation Of Bone Mineralization (GO:0030500),0.237166326,0.414200894,5.446991365,SLC20A2
Positive Regulation Of Macromolecule Metabolic Process (GO:0010604),0.239865226,0.414200894,2.576675494,CUX2;CTSH;GATA2
Negative Regulation Of Protein-Containing Complex Assembly (GO:0031333),0.240723814,0.414200894,5.297425077,LDLRAD4
Positive Regulation Of Proteolysis (GO:0045862),0.240723814,0.414200894,5.297425077,CTSH
Cilium Movement (GO:0003341),0.240723814,0.414200894,5.297425077,CABYR
Positive Regulation Of Phagocytosis (GO:0050766),0.244264889,0.416247396,5.153978689,GATA2
Response To Retinoic Acid (GO:0032526),0.244264889,0.416247396,5.153978689,CTSH
Regulation Of Angiogenesis (GO:0045765),0.246906591,0.416247396,2.98390897,CTSH;GATA2
Regulation Of Pathway-Restricted SMAD Protein Phosphorylation (GO:0060393),0.247789626,0.416247396,5.016311897,LDLRAD4
Positive Regulation Of Cell Junction Assembly (GO:1901890),0.247789626,0.416247396,5.016311897,CUX2
Negative Regulation Of Autophagy (GO:0010507),0.247789626,0.416247396,5.016311897,EIF4G3
Phosphatidylinositol-Mediated Signaling (GO:0048015),0.2512981,0.420479105,4.884108359,HTR2A
Inorganic Anion Transmembrane Transport (GO:0098661),0.254790385,0.424650642,4.757073657,SLC20A2
Regulation Of Secretion By Cell (GO:1903530),0.258266555,0.428762835,4.634933466,MCTP1
Regulation Of Endocytosis (GO:0030100),0.265170842,0.438512092,4.404329985,MCTP1
Activation Of Cysteine-Type Endopeptidase Activity Involved In Apoptotic Process (GO:0006919),0.268599105,0.440751428,4.29540438,BBC3
Negative Regulation Of Cellular Catabolic Process (GO:0031330),0.268599105,0.440751428,4.29540438,EIF4G3
Telomere Maintenance (GO:0000723),0.272011546,0.443454,4.190446069,ZBTB48
Regulation Of Heart Contraction (GO:0008016),0.275408236,0.443454,4.08925929,CYP2J2
Negative Regulation Of Epithelial Cell Proliferation (GO:0050680),0.278789247,0.443454,3.99166051,ATOH8
Sulfur Compound Biosynthetic Process (GO:0044272),0.278789247,0.443454,3.99166051,B3GAT3
Positive Regulation Of Protein Polymerization (GO:0032273),0.278789247,0.443454,3.99166051,CDC42EP2
Positive Regulation Of Protein Transport (GO:0051222),0.278789247,0.443454,3.99166051,B3GAT3
Regulation Of Notch Signaling Pathway (GO:0008593),0.278789247,0.443454,3.99166051,GATA2
Regulation Of Actin Filament Polymerization (GO:0030833),0.278789247,0.443454,3.99166051,CDC42EP2
Regulation Of Cilium Assembly (GO:1902017),0.282154651,0.443454,3.897477504,LIMK2
Kidney Development (GO:0001822),0.282154651,0.443454,3.897477504,CTSH
Positive Regulation Of Protein Localization To Nucleus (GO:1900182),0.285504519,0.443454,3.806548511,LIMK2
Cholesterol Homeostasis (GO:0042632),0.285504519,0.443454,3.806548511,TTC39B
Second-Messenger-Mediated Signaling (GO:0019932),0.285504519,0.443454,3.806548511,MCTP1
Apoptotic Process (GO:0006915),0.286538534,0.443454,2.392194168,MAL;BBC3
Sterol Homeostasis (GO:0055092),0.288838921,0.443454,3.718721471,TTC39B
Ubiquitin-Dependent ERAD Pathway (GO:0030433),0.288838921,0.443454,3.718721471,ANKZF1
Cellular Response To Reactive Oxygen Species (GO:0034614),0.288838921,0.443454,3.718721471,ANKZF1
Negative Regulation Of Intracellular Signal Transduction (GO:1902532),0.29170254,0.443454,2.32676263,WTIP;CGNL1
Negative Regulation Of Multicellular Organismal Process (GO:0051241),0.29170254,0.443454,2.32676263,LDLRAD4;PTPRG
Positive Regulation Of Phosphorylation (GO:0042327),0.29170254,0.443454,2.32676263,LIMK2;INSRR
Regulation Of Cell Cycle G1/S Phase Transition (GO:1902806),0.29215793,0.443454,3.633853315,SUSD2
Positive Regulation Of Neurogenesis (GO:0050769),0.295461614,0.443714438,3.551809331,CUX2
Regulation Of Stress Fiber Assembly (GO:0051492),0.295461614,0.443714438,3.551809331,CGNL1
Regulation Of BMP Signaling Pathway (GO:0030510),0.295461614,0.443714438,3.551809331,FSTL4
Negative Regulation Of Transforming Growth Factor Beta Receptor Signaling Pathway (GO:0030512),0.302023289,0.448810832,3.395693293,LDLRAD4
Monoatomic Cation Homeostasis (GO:0055080),0.302023289,0.448810832,3.395693293,SCNN1G
Positive Regulation Of Endothelial Cell Proliferation (GO:0001938),0.302023289,0.448810832,3.395693293,GATA2
Long-Chain Fatty Acid Metabolic Process (GO:0001676),0.30528142,0.450594207,3.321388507,CYP2J2
Positive Regulation Of Protein Localization To Membrane (GO:1905477),0.308524504,0.450594207,3.249441477,BBC3
Positive Regulation Of Cytoskeleton Organization (GO:0051495),0.308524504,0.450594207,3.249441477,CDC42EP2
Positive Regulation Of Endocytosis (GO:0045807),0.308524504,0.450594207,3.249441477,GATA2
Negative Regulation Of Cellular Component Organization (GO:0051129),0.308524504,0.450594207,3.249441477,MCTP1
Calcium Ion Transmembrane Transport (GO:0070588),0.311752611,0.45374952,3.179751318,TRPM3
Cytoskeleton-Dependent Cytokinesis (GO:0061640),0.314965809,0.456861669,3.112222607,SPIRE1
Sodium Ion Transmembrane Transport (GO:0035725),0.318164166,0.459841057,3.046765027,SCNN1G
Regulation Of Epithelial To Mesenchymal Transition (GO:0010717),0.321347751,0.459841057,2.983293033,LDLRAD4
Phospholipase C-activating G Protein-Coupled Receptor Signaling Pathway (GO:0007200),0.321347751,0.459841057,2.983293033,HTR2A
Regulation Of Cell Division (GO:0051302),0.321347751,0.459841057,2.983293033,SUSD2
Positive Regulation Of Double-Strand Break Repair (GO:2000781),0.324516629,0.460433802,2.921725551,SPIRE1
Regulation Of Kinase Activity (GO:0043549),0.32767087,0.460433802,2.861985692,INSRR
Positive Regulation Of Protein Localization (GO:1903829),0.32767087,0.460433802,2.861985692,LIMK2
Calcium-Mediated Signaling (GO:0019722),0.32767087,0.460433802,2.861985692,MCTP1
Positive Regulation Of Amide Metabolic Process (GO:0034250),0.32767087,0.460433802,2.861985692,EIF4G3
Regulation Of Cell Migration (GO:0030334),0.328262217,0.460433802,1.677892118,MCTP1;CTSH;LDLRAD4
Negative Regulation Of Binding (GO:0051100),0.330810539,0.462481839,2.804000496,HABP4
Regulation Of Double-Strand Break Repair (GO:2000779),0.337046428,0.463335519,2.693020433,SPIRE1
Regulation Of Endothelial Cell Migration (GO:0010594),0.337046428,0.463335519,2.693020433,ATOH8
Positive Regulation Of Plasma Membrane Bounded Cell Projection Assembly (GO:0120034),0.337046428,0.463335519,2.693020433,CDC42EP2
ERAD Pathway (GO:0036503),0.340142781,0.463335519,2.639897176,ANKZF1
Cellular Response To Chemical Stress (GO:0062197),0.340142781,0.463335519,2.639897176,ERMP1
Cellular Response To Peptide Hormone Stimulus (GO:0071375),0.340142781,0.463335519,2.639897176,SCNN1G
Positive Regulation Of DNA Repair (GO:0045739),0.340142781,0.463335519,2.639897176,SPIRE1
Sodium Ion Transport (GO:0006814),0.340142781,0.463335519,2.639897176,SCNN1G
Positive Regulation Of Neuron Projection Development (GO:0010976),0.34934626,0.471918811,2.489288428,CUX2
Positive Regulation Of Signal Transduction (GO:0009967),0.351420876,0.471918811,1.710129354,CUX2;CTSH
Regulation Of Endothelial Cell Proliferation (GO:0001936),0.352385777,0.471918811,2.441825925,ATOH8
Cytoplasmic Translation (GO:0002181),0.352385777,0.471918811,2.441825925,RPS29
Positive Regulation Of Cellular Component Biogenesis (GO:0044089),0.352385777,0.471918811,2.441825925,CDC42EP2
Negative Regulation Of Signal Transduction (GO:0009968),0.35310631,0.471918811,1.695795071,GATA2;TNS2
Cellular Response To Hormone Stimulus (GO:0032870),0.355411246,0.473510281,2.395649975,CTSH
Positive Regulation Of Supramolecular Fiber Organization (GO:1902905),0.3614203,0.480011336,2.306973049,CDC42EP2
Chemical Synaptic Transmission (GO:0007268),0.363187356,0.480855534,1.612915652,HTR2A;CACNA1E
Monocarboxylic Acid Metabolic Process (GO:0032787),0.364404012,0.480968029,2.264384969,CYP2J2
MAPK Cascade (GO:0000165),0.367373933,0.481894819,2.222909001,CTSH
Positive Regulation Of Protein-Containing Complex Assembly (GO:0031334),0.367373933,0.481894819,2.222909001,CDC42EP2
Monoatomic Cation Transmembrane Transport (GO:0098655),0.376538501,0.491233855,1.510209472,SCNN1G;TRPM3
Calcium Ion Homeostasis (GO:0055074),0.379116951,0.491233855,2.067374969,HTR2A
Protein Catabolic Process (GO:0030163),0.379116951,0.491233855,2.067374969,CTSH
Regulation Of RNA Splicing (GO:0043484),0.379116951,0.491233855,2.067374969,HABP4
Transmembrane Receptor Protein Tyrosine Kinase Signaling Pathway (GO:0007169),0.381516653,0.491347204,1.473826302,INSRR;PTPRG
Inorganic Cation Transmembrane Transport (GO:0098662),0.381516653,0.491347204,1.473826302,SCNN1G;TRPM3
Positive Regulation Of Kinase Activity (GO:0033674),0.384907335,0.494216366,1.99534843,INSRR
Intrinsic Apoptotic Signaling Pathway (GO:0097193),0.387782461,0.496408271,1.960660018,BBC3
Positive Regulation Of Cysteine-Type Endopeptidase Activity Involved In Apoptotic Process (GO:0043280),0.39915062,0.508938928,1.830085256,BBC3
Response To Lipid (GO:0033993),0.401959874,0.508938928,1.799357479,CTSH
Negative Regulation Of Inflammatory Response (GO:0050728),0.404756135,0.508938928,1.769348127,METRNL
Negative Regulation Of Transmembrane Receptor Protein Serine/Threonine Kinase Signaling Pathway (GO:0090101),0.404756135,0.508938928,1.769348127,LDLRAD4
Regulation Of Transforming Growth Factor Beta Receptor Signaling Pathway (GO:0017015),0.404756135,0.508938928,1.769348127,LDLRAD4
Cytoskeleton Organization (GO:0007010),0.404756135,0.508938928,1.769348127,WTIP
Calcium Ion Transport (GO:0006816),0.407539461,0.509424327,1.740034889,TRPM3
Negative Regulation Of Defense Response (GO:0031348),0.407539461,0.509424327,1.740034889,METRNL
Positive Regulation Of Cellular Component Organization (GO:0051130),0.410309912,0.511383322,1.711396322,CDC42EP2
Response To Endoplasmic Reticulum Stress (GO:0034976),0.413067547,0.511818389,1.683411819,BBC3
Negative Regulation Of Canonical Wnt Signaling Pathway (GO:0090090),0.413067547,0.511818389,1.683411819,DRAXIN
Cellular Response To Oxidative Stress (GO:0034599),0.421264136,0.520457145,1.603188279,ERMP1
Regulation Of Small GTPase Mediated Signal Transduction (GO:0051056),0.423971088,0.520773735,1.577629264,CGNL1
Positive Regulation Of Cell Projection Organization (GO:0031346),0.423971088,0.520773735,1.577629264,CUX2
Regulation Of Protein-Containing Complex Assembly (GO:0043254),0.426665514,0.522573036,1.552632456,CDC42EP2
Fatty Acid Metabolic Process (GO:0006631),0.43467421,0.529331058,1.48085461,CYP2J2
Positive Regulation Of Macromolecule Biosynthetic Process (GO:0010557),0.43467421,0.529331058,1.48085461,EIF4G3
Modulation Of Chemical Synaptic Transmission (GO:0050804),0.437319103,0.53103034,1.457948853,MCTP1
Neuron Projection Guidance (GO:0097485),0.439951755,0.532705116,1.435529218,DRAXIN
Response To Cytokine (GO:0034097),0.442572221,0.534355665,1.413582085,SELL
Regulation Of Anatomical Structure Morphogenesis (GO:0022603),0.447776819,0.539108068,1.371053231,WTIP
Transmembrane Receptor Protein Serine/Threonine Kinase Signaling Pathway (GO:0007178),0.455493708,0.546849791,1.310489772,ATOH8
Plasma Membrane Bounded Cell Projection Organization (GO:0120036),0.460578936,0.551397318,1.272134066,TTC17
Negative Regulation Of Gene Expression (GO:0010629),0.464817597,0.554908648,0.986712854,ATOH8;GATA2
Protein Localization To Plasma Membrane (GO:0072659),0.473087381,0.563199264,1.182712801,RAB40B
Intracellular Calcium Ion Homeostasis (GO:0006874),0.478010029,0.567470007,1.149335599,HTR2A
Negative Regulation Of Wnt Signaling Pathway (GO:0030178),0.480454265,0.568782904,1.133125068,DRAXIN
Protein Localization To Cell Periphery (GO:1990778),0.485308819,0.572934022,1.101620572,RAB40B
Positive Regulation Of Transferase Activity (GO:0051347),0.487719242,0.574184703,1.086311517,INSRR
Negative Regulation Of Response To External Stimulus (GO:0032102),0.494883707,0.581009877,1.042071414,METRNL
Dephosphorylation (GO:0016311),0.497249764,0.582179476,1.027864524,PTPRG
Negative Regulation Of Protein Phosphorylation (GO:0001933),0.501949036,0.584461207,1.000222007,LDLRAD4
Axon Guidance (GO:0007411),0.501949036,0.584461207,1.000222007,DRAXIN
Peptide Biosynthetic Process (GO:0043043),0.522563688,0.606802097,0.887421499,RPS29
Negative Regulation Of Cell Population Proliferation (GO:0008285),0.528602299,0.612141627,0.72584281,GATA2;TNS2
Protein Autophosphorylation (GO:0046777),0.531452627,0.613770018,0.842712695,INSRR
Nitrogen Compound Transport (GO:0071705),0.533649159,0.614636565,0.832004092,SLC35F3
Metal Ion Transport (GO:0030001),0.550858576,0.631747749,0.752475865,SCNN1G
Generation Of Neurons (GO:0048699),0.552965088,0.631747749,0.743249343,LMX1A
Cell-Cell Adhesion Via Plasma-Membrane Adhesion Molecules (GO:0098742),0.552965088,0.631747749,0.743249343,SELL
Neuron Differentiation (GO:0030182),0.555061827,0.632443101,0.734170649,LMX1A
Positive Regulation Of Hydrolase Activity (GO:0051345),0.561293846,0.637833916,0.7077914,CTSH
Positive Regulation Of ERK1 And ERK2 Cascade (GO:0070374),0.567439502,0.643098102,0.682637302,HTR2A
Macromolecule Biosynthetic Process (GO:0009059),0.575501411,0.650500265,0.650879763,RPS29
Phosphate-Containing Compound Metabolic Process (GO:0006796),0.577493552,0.651020582,0.643241865,LIMK2
Organelle Organization (GO:0006996),0.58191859,0.654273547,0.557529017,WTIP;TTC17
Axonogenesis (GO:0007409),0.585370049,0.656417601,0.613826918,DRAXIN
Protein Localization To Membrane (GO:0072657),0.593101259,0.663336935,0.586128155,RAB40B
Positive Regulation Of Protein Metabolic Process (GO:0051247),0.600689834,0.668642621,0.560019196,EIF4G3
Nervous System Development (GO:0007399),0.60123128,0.668642621,0.50528612,MAL;SPG7
Golgi Vesicle Transport (GO:0048193),0.602564997,0.668642621,0.553726655,SPIRE1
Regulation Of Gene Expression (GO:0010468),0.607133823,0.671958008,0.474691529,CUX2;ATOH8;CTSH;GATA2;WTIP
Regulation Of Translation (GO:0006417),0.611810936,0.675375709,0.523587921,EIF4G3
Regulation Of Canonical Wnt Signaling Pathway (GO:0060828),0.620844036,0.681805466,0.495514015,DRAXIN
Negative Regulation Of Cell Differentiation (GO:0045596),0.620844036,0.681805466,0.495514015,LDLRAD4
Positive Regulation Of Transcription By RNA Polymerase II (GO:0045944),0.640165632,0.701212355,0.407212935,LMX1A;ATOH8;OTX1;GATA2
Positive Regulation Of Cell Motility (GO:2000147),0.645045257,0.704740962,0.426455825,CTSH
Positive Regulation Of Protein Modification Process (GO:0031401),0.651674721,0.71015835,0.408989336,LIMK2
Cilium Organization (GO:0044782),0.656566298,0.713659019,0.396475674,TTC17
Positive Regulation Of Developmental Process (GO:0051094),0.664568354,0.720387425,0.376665579,SPIRE1
Translation (GO:0006412),0.66614649,0.720387425,0.372853026,RPS29
Regulation Of Inflammatory Response (GO:0050727),0.675462232,0.728406592,0.350959515,METRNL
Regulation Of Autophagy (GO:0010506),0.676989656,0.728406592,0.347467512,EIF4G3
Protein Phosphorylation (GO:0006468),0.67937391,0.729126039,0.331135602,LIMK2;INSRR
Regulation Of ERK1 And ERK2 Cascade (GO:0070372),0.681529386,0.729596949,0.337246844,HTR2A
Positive Regulation Of DNA-templated Transcription (GO:0045893),0.693211941,0.740238882,0.313954213,LMX1A;ZBTB48;ATOH8;OTX1;GATA2
Regulation Of Protein Phosphorylation (GO:0001932),0.711587745,0.757956871,0.275183602,LIMK2
Negative Regulation Of Cellular Process (GO:0048523),0.716986304,0.761312004,0.264764758,SUSD2;TNS2
Positive Regulation Of Apoptotic Process (GO:0043065),0.718320268,0.761312004,0.262527521,CTSH
Positive Regulation Of Cell Migration (GO:0030335),0.720969533,0.762219034,0.257664139,CTSH
Central Nervous System Development (GO:0007417),0.73510588,0.77399676,0.232786461,MAL
Positive Regulation Of Nucleic Acid-Templated Transcription (GO:1903508),0.735752214,0.77399676,0.235160525,ZBTB48;ATOH8
Gene Expression (GO:0010467),0.75090133,0.787982877,0.207017899,RPS29
Positive Regulation Of MAPK Cascade (GO:0043410),0.766870708,0.802758747,0.182989851,HTR2A
Proteasome-Mediated Ubiquitin-Dependent Protein Catabolic Process (GO:0043161),0.77659747,0.810943305,0.169289991,ANKZF1
Protein Localization (GO:0008104),0.808040128,0.841708467,0.129454925,MAL
Positive Regulation Of Protein Phosphorylation (GO:0001934),0.830329743,0.86281208,0.104979338,LIMK2
Negative Regulation Of Programmed Cell Death (GO:0043069),0.833523658,0.864018426,0.101708633,CTSH
Regulation Of Transcription By RNA Polymerase II (GO:0006357),0.844432088,0.873196199,0.1218055,MGAM;CUX2;LMX1A;ZBTB48;ATOH8;OTX1;GATA2
Protein Modification Process (GO:0036211),0.847804836,0.874555959,0.098255778,LIMK2;PTPRG
Vesicle-Mediated Transport (GO:0016192),0.855655637,0.880517302,0.080576199,SPIRE1
Negative Regulation Of DNA-templated Transcription (GO:0045892),0.861789187,0.884686968,0.091619106,CUX2;ATOH8;GATA2
Phosphorylation (GO:0016310),0.867510151,0.88841401,0.070309645,LIMK2
Negative Regulation Of Transcription By RNA Polymerase II (GO:0000122),0.874691088,0.89290978,0.074030774,CUX2;GATA2
Regulation Of Cell Population Proliferation (GO:0042127),0.876102067,0.89290978,0.072840916,CTSH;TNS2
Regulation Of Nucleic Acid-Templated Transcription (GO:1903506),0.881265376,0.896023409,0.05926853,WTIP
Negative Regulation Of Nucleic Acid-Templated Transcription (GO:1903507),0.883508969,0.896160649,0.057553866,ATOH8
Regulation Of DNA-templated Transcription (GO:0006355),0.893099558,0.903731695,0.073213318,MGAM;LMX1A;ZBTB48;ATOH8;OTX1;WTIP
Negative Regulation Of Apoptotic Process (GO:0043066),0.897103806,0.90397508,0.047666703,CTSH
Positive Regulation Of Cell Population Proliferation (GO:0008284),0.89759408,0.90397508,0.047326027,CTSH
Positive Regulation Of Intracellular Signal Transduction (GO:1902533),0.916225758,0.920557795,0.03517812,BBC3
Positive Regulation Of Cellular Process (GO:0048522),0.939824397,0.942040964,0.021971368,CTSH
Regulation Of Apoptotic Process (GO:0042981),0.964747231,0.964747231,0.010640738,CTSH
Peptidase Activator Activity Involved In Apoptotic Process (GO:0016505),0.004650876,0.33068305,117.370444,CTSH;MAL
Calcium Channel Activity (GO:0005262),0.008803639,0.33068305,35.52848638,NALF1;CACNA1E;TRPM3
Monoatomic Ion Channel Activity (GO:0005216),0.012817171,0.33068305,54.36841348,SCNN1G;TRPM3
Monoatomic Cation Channel Activity (GO:0005261),0.012967963,0.33068305,28.12357485,SCNN1G;CACNA1E;TRPM3
Alpha-Glucosidase Activity (GO:0090599),0.027580896,0.385917069,155.3494713,MGAM
Inorganic Phosphate Transmembrane Transporter Activity (GO:0005315),0.032103986,0.385917069,123.9765628,SLC20A2
Double-Stranded Telomeric DNA Binding (GO:0003691),0.036606265,0.385917069,102.204913,ZBTB48
Protein Tyrosine Phosphatase Activity (GO:0004725),0.048829384,0.385917069,17.78563011,TNS2;PTPRG
C2H2 Zinc Finger Domain Binding (GO:0070742),0.04998917,0.385917069,64.79390764,GATA2
Ligand-Gated Sodium Channel Activity (GO:0015280),0.04998917,0.385917069,64.79390764,SCNN1G
Sodium:Phosphate Symporter Activity (GO:0005436),0.04998917,0.385917069,64.79390764,SLC20A2
"3',5'-cyclic-AMP Phosphodiesterase Activity (GO:0004115)",0.058808769,0.385917069,51.06138806,PDE8B
SUMO Binding (GO:0032183),0.063188145,0.385917069,45.93648646,HABP4
Arachidonic Acid Epoxygenase Activity (GO:0008392),0.067547363,0.385917069,41.62280132,CYP2J2
"3',5'-Cyclic-Nucleotide Phosphodiesterase Activity (GO:0004114)",0.071886513,0.385917069,37.94855382,PDE8B
Transmembrane Receptor Protein Phosphatase Activity (GO:0019198),0.071886513,0.385917069,37.94855382,PTPRG
Arachidonic Acid Monooxygenase Activity (GO:0008391),0.071886513,0.385917069,37.94855382,CYP2J2
Transmembrane Receptor Protein Tyrosine Phosphatase Activity (GO:0005001),0.071886513,0.385917069,37.94855382,PTPRG
Calcium-Dependent Phospholipase A2 Activity (GO:0047498),0.071886513,0.385917069,37.94855382,PLA2G12A
R-SMAD Binding (GO:0070412),0.084784473,0.394891955,29.63704635,LDLRAD4
RNA Cap Binding (GO:0000339),0.084784473,0.394891955,29.63704635,EIF4G3
Cysteine-Type Endopeptidase Activator Activity Involved In Apoptotic Process (GO:0008656),0.089044264,0.394891955,27.51804806,CTSH
WW Domain Binding (GO:0050699),0.089044264,0.394891955,27.51804806,SCNN1G
G Protein-Coupled Serotonin Receptor Activity (GO:0004993),0.093284441,0.396458875,25.63803881,HTR2A
High Voltage-Gated Calcium Channel Activity (GO:0008331),0.101706309,0.402283149,22.45576451,CACNA1E
Peptidase Activator Activity (GO:0016504),0.105888176,0.402283149,21.09970251,MAL
"Oxidoreductase Activity, Acting On Paired Donors, With Incorporation Or Reduction Of Molecular Oxygen, Reduced Flavin Or Flavoprotein As One Donor, And Incorporation Of One Atom Of Oxygen (GO:0016712)",0.110050785,0.402283149,19.87231415,CYP2J2
Serotonin Receptor Activity (GO:0099589),0.114194221,0.402283149,18.75697777,HTR2A
Voltage-Gated Monoatomic Ion Channel Activity (GO:0005244),0.118318573,0.402283149,17.73975745,CACNA1E
N-methyltransferase Activity (GO:0008170),0.118318573,0.402283149,17.73975745,METTL15
G Protein-Coupled Amine Receptor Activity (GO:0008227),0.122423928,0.402814213,16.80888767,HTR2A
Aminopeptidase Activity (GO:0004177),0.126510371,0.403251807,15.95437137,CTSH
Glucuronosyltransferase Activity (GO:0015020),0.13057799,0.403604695,15.16766359,B3GAT3
