GeneID,padj,pvalue,lfcSE,stat,log2FoldChange,baseMean,Symbol,Description
64925,2.27E-01,3.07E-02,0.1935,2.1607816,0.41800475,273.3,CCDC71,coiled-coil domain containing 71
100506514,2.27E-01,3.07E-02,0.4831,2.1604284,1.04371456,9.76,LOC100506514,replaced by ID 10606
6059,2.27E-01,3.07E-02,0.1674,-2.1606841,-0.36167866,910.88,ABCE1,ATP binding cassette subfamily E member 1
346653,2.27E-01,3.07E-02,0.411,2.1609344,0.88817415,40.7,GARIN1A,golgi associated RAB2 interactor 1A
57666,2.27E-01,3.07E-02,0.2042,2.1604591,0.44121753,2094.33,FBRSL1,fibrosin like 1
54841,2.27E-01,3.07E-02,0.1977,2.1606053,0.42714935,422.55,BIVM,"basic, immunoglobulin-like variable motif containing"
84467,2.27E-01,3.07E-02,0.507,2.1607696,1.09552593,1311.46,FBN3,fibrillin 3
1056,2.27E-01,3.08E-02,0.2442,2.1602639,0.52754763,64.05,CEL,carboxyl ester lipase
4998,2.28E-01,3.08E-02,0.5366,-2.1595193,-1.15869903,209.43,ORC1,origin recognition complex subunit 1
7849,2.28E-01,3.08E-02,1.0254,2.1593329,2.21422457,35.99,PAX8,paired box 8
202020,2.28E-01,3.09E-02,0.4953,2.1589739,1.06939916,31.44,TAPT1-AS1,TAPT1 antisense RNA 1 (head to head)
57827,2.28E-01,3.08E-02,0.2762,2.1591881,0.59628908,238.19,C6orf47,chromosome 6 open reading frame 47
11033,2.28E-01,3.08E-02,0.4688,2.1593648,1.01234748,186.99,ADAP1,ArfGAP with dual PH domains 1
55284,2.28E-01,3.09E-02,0.2138,-2.1589908,-0.46151654,856.03,UBE2W,ubiquitin conjugating enzyme E2 W
10006,2.28E-01,3.08E-02,0.1844,-2.1594956,-0.39821303,778.37,ABI1,abl interactor 1
5787,2.28E-01,3.09E-02,0.8005,2.1589507,1.7282213,22.41,PTPRB,protein tyrosine phosphatase receptor type B
10592,2.28E-01,3.09E-02,0.2841,-2.1585758,-0.61319178,795.85,SMC2,structural maintenance of chromosomes 2
1107,2.28E-01,3.09E-02,0.378,2.1587404,0.81606642,5545.01,CHD3,chromodomain helicase DNA binding protein 3
339327,2.28E-01,3.09E-02,0.2611,2.1583167,0.56353429,156.41,ZNF546,zinc finger protein 546
11238,2.28E-01,3.09E-02,0.1834,-2.1584423,-0.39594924,118.95,CA5B,carbonic anhydrase 5B
6566,2.28E-01,3.09E-02,0.3224,-2.1580411,-0.69584822,2063.98,SLC16A1,solute carrier family 16 member 1
3337,2.28E-01,3.10E-02,0.3001,-2.1573445,-0.64750965,1743.27,DNAJB1,DnaJ heat shock protein family (Hsp40) member B1
55902,2.28E-01,3.10E-02,0.2824,-2.1571542,-0.60922719,1032.71,ACSS2,acyl-CoA synthetase short chain family member 2
137970,2.28E-01,3.10E-02,0.6499,-2.1565088,-1.40155646,538.14,UNC5D,unc-5 netrin receptor D
107984413,2.28E-01,3.11E-02,0.6233,2.1562183,1.34401738,12.7,LOC107984413,uncharacterized LOC107984413
405,2.28E-01,3.11E-02,0.2287,-2.1551983,-0.49299618,1811.43,ARNT,aryl hydrocarbon receptor nuclear translocator
30819,2.28E-01,3.11E-02,0.3104,2.1552985,0.66904626,140.71,KCNIP2,potassium voltage-gated channel interacting protein 2
100533183,2.28E-01,3.11E-02,0.5272,2.1555052,1.13643341,264.15,ZNF664-RFLNA,ZNF664-RFLNA readthrough
404037,2.28E-01,3.11E-02,0.5526,2.1552852,1.19098514,84.14,HAPLN4,hyaluronan and proteoglycan link protein 4
101928092,2.28E-01,3.12E-02,0.2886,2.155138,0.62206194,87.48,LOC101928092,uncharacterized LOC101928092
10144,2.28E-01,3.12E-02,0.1985,-2.1543974,-0.42768872,389.83,FAM13A,family with sequence similarity 13 member A
56123,2.28E-01,3.12E-02,0.4499,2.1547396,0.96938283,95.92,PCDHB13,protocadherin beta 13
100507341,2.28E-01,3.12E-02,0.8097,2.1546831,1.74456625,27.2,SMIM18,small integral membrane protein 18
7013,2.28E-01,3.12E-02,0.1768,-2.1542957,-0.38081758,593.95,TERF1,telomeric repeat binding factor 1
5213,2.28E-01,3.12E-02,0.1507,-2.1543968,-0.32459719,3409.34,PFKM,"phosphofructokinase, muscle"
7156,2.29E-01,3.12E-02,0.1128,2.1539506,0.24288911,743.59,TOP3A,DNA topoisomerase III alpha
6405,2.29E-01,3.13E-02,0.4949,2.1536658,1.06589764,837.59,SEMA3F,semaphorin 3F
84858,2.29E-01,3.13E-02,0.6125,2.1532502,1.31892009,1395.96,ZNF503,zinc finger protein 503
101926887,2.29E-01,3.13E-02,0.5988,2.1529449,1.2892169,41.63,LOC101926887,uncharacterized LOC101926887
23515,2.29E-01,3.13E-02,0.2791,-2.1526071,-0.60089984,756.74,MORC3,MORC family CW-type zinc finger 3
406941,2.29E-01,3.14E-02,0.6374,2.1522874,1.37190538,17.87,MIR149,microRNA 149
30837,2.29E-01,3.14E-02,0.2581,-2.1523705,-0.5556018,1993.1,SOCS7,suppressor of cytokine signaling 7
5682,2.29E-01,3.14E-02,0.1973,-2.1520175,-0.4245006,1586.2,PSMA1,proteasome 20S subunit alpha 1
158056,2.30E-01,3.15E-02,0.3752,2.1508426,0.80704265,373.77,MAMDC4,MAM domain containing 4
79838,2.30E-01,3.15E-02,0.9037,2.1509273,1.94370028,44.7,TMC5,transmembrane channel like 5
26577,2.30E-01,3.16E-02,0.708,2.1496568,1.52193998,47.16,PCOLCE2,procollagen C-endopeptidase enhancer 2
56129,2.30E-01,3.16E-02,0.6644,2.149708,1.42817402,44.61,PCDHB7,protocadherin beta 7
692075,2.30E-01,3.15E-02,0.523,-2.1500799,-1.12450863,13.78,SNORD6,"small nucleolar RNA, C/D box 6"
101927905,2.30E-01,3.16E-02,0.4126,2.149759,0.88702209,31.31,LINC02449,long intergenic non-protein coding RNA 2449
10620,2.30E-01,3.16E-02,0.4254,-2.1498091,-0.91443212,943.16,ARID3B,AT-rich interaction domain 3B
51765,2.30E-01,3.15E-02,0.3166,-2.1501178,-0.6807339,681.43,STK26,serine/threonine kinase 26
652966,2.30E-01,3.16E-02,0.3718,-2.1489523,-0.7990483,46.77,SNORD10,"small nucleolar RNA, C/D box 10"
8404,2.30E-01,3.17E-02,0.6697,2.14803,1.438547,2315.63,SPARCL1,SPARC like 1
10287,2.31E-01,3.17E-02,0.4399,2.147745,0.94479869,142.26,RGS19,regulator of G protein signaling 19
101927372,2.31E-01,3.17E-02,0.2777,-2.1475994,-0.59633833,45.52,LOC101927372,uncharacterized LOC101927372
8575,2.31E-01,3.18E-02,0.2481,-2.1469535,-0.53262763,993.39,PRKRA,protein activator of interferon induced protein kinase EIF2AK2
863,2.31E-01,3.18E-02,0.5551,2.1468638,1.1916315,273.01,CBFA2T3,CBFA2/RUNX1 partner transcriptional co-repressor 3
65996,2.31E-01,3.18E-02,0.2279,-2.1470273,-0.48927775,879.37,CENPBD2P,"CENPB DNA-binding domains containing 2, pseudogene"
10149,2.31E-01,3.18E-02,0.724,2.1464027,1.55404094,52.5,ADGRG2,adhesion G protein-coupled receptor G2
3344,2.31E-01,3.19E-02,0.5256,-2.145763,-1.12787895,571.92,FOXN2,forkhead box N2
4920,2.31E-01,3.19E-02,0.6533,2.1458207,1.40177519,806.3,ROR2,receptor tyrosine kinase like orphan receptor 2
151534,2.31E-01,3.20E-02,0.5498,-2.1448082,-1.17925337,12.85,LBX2-AS1,LBX2 antisense RNA 1
10793,2.31E-01,3.20E-02,0.345,-2.1446418,-0.73997682,232.29,ZNF273,zinc finger protein 273
338811,2.31E-01,3.19E-02,0.5642,2.1450508,1.21026132,72.56,TAFA2,TAFA chemokine like family member 2
83882,2.31E-01,3.20E-02,0.606,2.1449556,1.29978055,39.87,TSPAN10,tetraspanin 10
100506544,2.31E-01,3.19E-02,0.2257,2.145179,0.48423916,84.3,L3MBTL2-AS1,L3MBTL2 antisense RNA 1
100532742,2.31E-01,3.19E-02,0.2872,-2.1450963,-0.61599313,91.87,PIR-FIGF,PIR-FIGF readthrough
401612,2.31E-01,3.20E-02,0.2725,2.1447002,0.58451793,136.09,SLC25A53,solute carrier family 25 member 53
10455,2.31E-01,3.20E-02,0.1811,-2.1441605,-0.38841076,424.74,ECI2,enoyl-CoA delta isomerase 2
51277,2.31E-01,3.21E-02,0.2661,-2.1433539,-0.5702688,224.08,DNAJC27,DnaJ heat shock protein family (Hsp40) member C27
1590,2.31E-01,3.21E-02,0.4594,2.1435732,0.98477765,43.68,CYP21A1P,"cytochrome P450 family 21 subfamily A member 1, pseudogene"
4217,2.31E-01,3.21E-02,0.5005,2.1434084,1.07275418,21.69,MAP3K5,mitogen-activated protein kinase kinase kinase 5
10922,2.31E-01,3.20E-02,0.2507,2.1439557,0.53753991,896.02,FASTK,Fas activated serine/threonine kinase
64072,2.31E-01,3.21E-02,0.5459,2.1437131,1.1703538,1253.85,CDH23,cadherin related 23
55247,2.31E-01,3.21E-02,0.5658,-2.1427793,-1.21246935,151.54,NEIL3,nei like DNA glycosylase 3
2146,2.31E-01,3.21E-02,0.4664,-2.1426889,-0.99937499,1402.26,EZH2,enhancer of zeste 2 polycomb repressive complex 2 subunit
79937,2.31E-01,3.21E-02,0.3276,2.1428826,0.70196221,348.82,CNTNAP3,contactin associated protein family member 3
146754,2.31E-01,3.21E-02,0.5032,-2.1428736,-1.0783483,312.22,DNAH2,dynein axonemal heavy chain 2
101928824,2.32E-01,3.22E-02,0.3806,2.1422898,0.81527918,32.47,LOC101928824,uncharacterized LOC101928824
26995,2.32E-01,3.22E-02,0.2234,2.1416242,0.47846772,430.67,TRUB2,TruB pseudouridine synthase family member 2
65987,2.32E-01,3.22E-02,0.4905,2.141654,1.05048256,9.71,KCTD14,potassium channel tetramerization domain containing 14
26521,2.32E-01,3.22E-02,0.1269,2.1418578,0.27170194,470.62,TIMM8B,translocase of inner mitochondrial membrane 8 homolog B
734,2.32E-01,3.23E-02,0.2212,-2.1412284,-0.47360377,526.03,OSGIN2,oxidative stress induced growth inhibitor family member 2
4841,2.32E-01,3.23E-02,0.2577,-2.1410201,-0.55183777,13275.65,NONO,non-POU domain containing octamer binding
65979,2.32E-01,3.23E-02,0.2126,-2.1406709,-0.45502996,2125.71,PHACTR4,phosphatase and actin regulator 4
55699,2.32E-01,3.23E-02,0.18,-2.1408196,-0.3854233,1722.64,IARS2,"isoleucyl-tRNA synthetase 2, mitochondrial"
84975,2.32E-01,3.23E-02,0.3315,2.1401803,0.70947051,217.34,MFSD5,major facilitator superfamily domain containing 5
100132923,2.32E-01,3.24E-02,0.4906,2.1397228,1.0497249,24.52,FAM66D,family with sequence similarity 66 member D
6326,2.32E-01,3.24E-02,0.8824,2.1391203,1.88753184,215.7,SCN2A,sodium voltage-gated channel alpha subunit 2
23191,2.32E-01,3.24E-02,0.1489,-2.139001,-0.31849981,1847.26,CYFIP1,cytoplasmic FMR1 interacting protein 1
85407,2.32E-01,3.24E-02,0.4488,2.1392357,0.95999635,2279.83,NKD1,NKD inhibitor of WNT signaling pathway 1
5194,2.33E-01,3.25E-02,0.2031,-2.1383871,-0.43423054,886.65,PEX13,peroxisomal biogenesis factor 13
124044,2.33E-01,3.25E-02,0.2846,2.1380901,0.60859073,315.85,SPATA2L,spermatogenesis associated 2 like
503693,2.33E-01,3.26E-02,0.396,2.1370353,0.84630726,23.97,LOH12CR2,"loss of heterozygosity on chromosome 12, region 2"
79142,2.33E-01,3.26E-02,0.3151,2.1369788,0.67329323,772.35,PHF23,PHD finger protein 23
345222,2.33E-01,3.27E-02,0.2712,2.1362655,0.57926366,211.49,MSANTD1,Myb/SANT DNA binding domain containing 1
9056,2.33E-01,3.27E-02,0.4472,2.1362599,0.95535744,32.72,SLC7A7,solute carrier family 7 member 7
8904,2.33E-01,3.26E-02,0.2271,-2.1365536,-0.48526531,5147.79,CPNE1,copine 1
4303,2.34E-01,3.27E-02,0.301,-2.1358012,-0.6429511,299.3,FOXO4,forkhead box O4
91156,2.34E-01,3.28E-02,1.0216,-2.1348497,-2.18100177,682.88,IGFN1,immunoglobulin like and fibronectin type III domain containing 1
80174,2.34E-01,3.28E-02,0.2756,-2.134855,-0.58844998,450.53,DBF4B,DBF4 zinc finger B
54887,2.34E-01,3.28E-02,0.2292,-2.1345973,-0.48934179,1061.59,BLTP3A,bridge-like lipid transfer protein family member 3A
199,2.34E-01,3.28E-02,0.9021,2.1343518,1.92548426,20.05,AIF1,allograft inflammatory factor 1
5337,2.34E-01,3.29E-02,0.7047,2.1338782,1.50374955,231.89,PLD1,phospholipase D1
101,2.34E-01,3.29E-02,0.2843,2.1337751,0.60656384,91.07,ADAM8,ADAM metallopeptidase domain 8
1017,2.34E-01,3.29E-02,0.3347,-2.1332784,-0.71393231,1065.01,CDK2,cyclin dependent kinase 2
101928230,2.34E-01,3.29E-02,0.6081,2.1335453,1.2974363,27.46,LOC101928230,uncharacterized LOC101928230
10928,2.34E-01,3.29E-02,0.1977,-2.1334026,-0.42176417,1548.36,RALBP1,ralA binding protein 1
84823,2.34E-01,3.29E-02,0.2059,-2.1334496,-0.43921248,4862.08,LMNB2,lamin B2
861,2.34E-01,3.29E-02,0.8215,2.1337067,1.75277221,59.07,RUNX1,RUNX family transcription factor 1
132014,2.34E-01,3.29E-02,0.3952,2.1328318,0.84298582,21.25,IL17RE,interleukin 17 receptor E
126069,2.34E-01,3.30E-02,0.4014,2.1322958,0.8558279,93.42,ZNF491,zinc finger protein 491
55244,2.34E-01,3.30E-02,0.579,2.132034,1.23441865,16.57,SLC47A1,solute carrier family 47 member 1
57534,2.34E-01,3.30E-02,0.2626,-2.1319385,-0.55980592,6298.12,MIB1,MIB E3 ubiquitin protein ligase 1
65078,2.35E-01,3.30E-02,0.3107,-2.1316565,-0.66226885,717.66,RTN4R,reticulon 4 receptor
9324,2.35E-01,3.31E-02,0.2915,-2.1314236,-0.62127437,1258.93,HMGN3,high mobility group nucleosomal binding domain 3
79173,2.35E-01,3.31E-02,0.415,2.1308389,0.88439128,120.89,BRME1,break repair meiotic recombinase recruitment factor 1
653075,2.35E-01,3.31E-02,0.4108,-2.1304274,-0.87509666,108.62,GOLGA8T,golgin A8 family member T
51085,2.35E-01,3.32E-02,0.7844,-2.1299226,-1.67080814,266.41,MLXIPL,MLX interacting protein like
84187,2.35E-01,3.32E-02,0.2336,2.1294179,0.49741812,772.44,TMEM164,transmembrane protein 164
49856,2.35E-01,3.33E-02,0.1756,-2.1289096,-0.37381886,375.22,WRAP73,"WD repeat containing, antisense to TP73"
4601,2.35E-01,3.33E-02,0.2006,-2.1288644,-0.42695873,1356.8,MXI1,"MAX interactor 1, dimerization protein"
402665,2.35E-01,3.32E-02,0.387,2.1290941,0.8239112,1477.9,IGLON5,IgLON family member 5
100125288,2.36E-01,3.33E-02,0.3848,2.1283861,0.81895714,63.71,ZGLP1,zinc finger GATA like protein 1
100313892,2.36E-01,3.36E-02,0.3013,-2.1251751,-0.64038467,23.27,MIR761,microRNA 761
105378808,2.36E-01,3.35E-02,0.4213,2.1261872,0.89586496,32.45,LOC105378808,uncharacterized LOC105378808
8502,2.36E-01,3.36E-02,0.187,-2.1252933,-0.39750164,949.84,PKP4,plakophilin 4
57050,2.36E-01,3.35E-02,0.1898,2.1255346,0.40333677,330.76,UTP3,UTP3 small subunit processome component
64579,2.36E-01,3.35E-02,0.4577,2.1257854,0.97295482,135.07,NDST4,N-deacetylase and N-sulfotransferase 4
349114,2.36E-01,3.35E-02,0.2686,2.1255925,0.57103173,479.37,LINC00265,long intergenic non-protein coding RNA 265
643236,2.36E-01,3.36E-02,0.78,2.1252463,1.6577413,14.95,TMEM72,transmembrane protein 72
107984247,2.36E-01,3.35E-02,0.3694,2.1261688,0.78535782,529.43,LOC107984247,
283008,2.36E-01,3.34E-02,0.3067,2.1266419,0.65216469,83.35,NUTM2E,NUT family member 2E
119032,2.36E-01,3.36E-02,0.17,2.1253108,0.3613795,249.51,BORCS7,BLOC-1 related complex subunit 7
7574,2.36E-01,3.35E-02,0.1744,2.1255961,0.37064361,237.15,ZNF26,zinc finger protein 26
55757,2.36E-01,3.36E-02,0.3426,2.1252305,0.7280432,948.32,UGGT2,UDP-glucose glycoprotein glucosyltransferase 2
145694,2.36E-01,3.35E-02,0.3139,-2.1260733,-0.66737109,66.03,KIF23-AS1,KIF23 and PAQR5 antisense RNA 1
57465,2.36E-01,3.34E-02,0.317,2.1271831,0.67437724,567.31,TBC1D24,TBC1 domain family member 24
84444,2.36E-01,3.34E-02,0.3216,-2.1271695,-0.68402683,4796.79,DOT1L,DOT1 like histone lysine methyltransferase
84271,2.36E-01,3.35E-02,0.2481,-2.1262349,-0.52761455,3040.03,POLDIP3,DNA polymerase delta interacting protein 3
107985693,2.36E-01,3.35E-02,0.4828,2.1265883,1.02661463,10.85,LOC107985693,
84340,2.36E-01,3.36E-02,0.1736,-2.1248894,-0.36878356,965.98,GFM2,GTP dependent ribosome recycling factor mitochondrial 2
55246,2.36E-01,3.36E-02,0.1732,-2.1248278,-0.36807912,547.72,CCDC25,coiled-coil domain containing 25
100124541,2.37E-01,3.37E-02,0.4709,-2.123656,-1.00009099,41.83,SNORA11D,"small nucleolar RNA, H/ACA box 11D"
6490,2.37E-01,3.37E-02,0.6824,-2.1234673,-1.44912095,904.98,PMEL,premelanosome protein
154075,2.37E-01,3.37E-02,0.3627,2.1232032,0.77008349,88.48,SAMD3,sterile alpha motif domain containing 3
57572,2.37E-01,3.37E-02,0.2522,-2.1231179,-0.5354454,1751.9,DOCK6,dedicator of cytokinesis 6
101752400,2.37E-01,3.38E-02,0.3827,-2.1225498,-0.81225979,62.98,CAPN10-DT,CAPN10 divergent transcript
4798,2.37E-01,3.38E-02,0.2642,-2.1226676,-0.56074571,1281.73,NFRKB,nuclear factor related to kappaB binding protein
100885776,2.37E-01,3.38E-02,0.2815,2.1220214,0.59745042,87.62,UGDH-AS1,UGDH antisense RNA 1
7582,2.37E-01,3.39E-02,0.2847,2.1212355,0.60400749,390.6,ZNF33B,zinc finger protein 33B
3653,2.37E-01,3.39E-02,0.3854,2.1213221,0.81754208,387.45,IPW,imprinted in Prader-Willi syndrome
5792,2.38E-01,3.40E-02,0.1714,-2.1204045,-0.36338714,12176.81,PTPRF,protein tyrosine phosphatase receptor type F
11017,2.38E-01,3.40E-02,0.1628,-2.1199144,-0.34518598,709.63,SNRNP27,small nuclear ribonucleoprotein U4/U6.U5 subunit 27
324,2.38E-01,3.40E-02,0.3632,2.1199193,0.77001204,1512.78,APC,APC regulator of WNT signaling pathway
583,2.38E-01,3.40E-02,0.2429,-2.1199155,-0.51503062,1459.63,BBS2,Bardet-Biedl syndrome 2
137209,2.38E-01,3.41E-02,0.7095,2.1192679,1.50353165,15.43,ZNF572,zinc finger protein 572
83714,2.38E-01,3.41E-02,0.1945,2.1186792,0.41213263,70.74,NRIP2,nuclear receptor interacting protein 2
574036,2.38E-01,3.41E-02,0.7403,2.118298,1.56819478,16.43,SERTAD4-AS1,SERTAD4 antisense RNA 1
80829,2.39E-01,3.42E-02,0.1746,-2.1179534,-0.36983438,1551.24,ZFP91,"ZFP91 zinc finger protein, atypical E3 ubiquitin ligase"
9755,2.39E-01,3.42E-02,0.2569,2.117841,0.54399143,945.18,TBKBP1,TBK1 binding protein 1
23239,2.39E-01,3.42E-02,0.2637,-2.1177273,-0.55834007,1253.59,PHLPP1,PH domain and leucine rich repeat protein phosphatase 1
2747,2.39E-01,3.42E-02,0.303,-2.1173334,-0.6414956,39.35,GLUD2,glutamate dehydrogenase 2
122786,2.39E-01,3.43E-02,0.7064,2.1168845,1.49537354,418.98,FRMD6,FERM domain containing 6
57493,2.39E-01,3.43E-02,0.669,2.1166235,1.41608164,2268.49,HEG1,heart development protein with EGF like domains 1
151194,2.39E-01,3.44E-02,0.2107,-2.1159224,-0.44587141,331.49,METTL21A,"methyltransferase 21A, HSPA lysine"
5962,2.39E-01,3.44E-02,0.1651,-2.1158019,-0.34924864,3578.58,RDX,radixin
54982,2.39E-01,3.44E-02,0.2534,2.1157695,0.5360895,236.17,CLN6,CLN6 transmembrane ER protein
105372482,2.39E-01,3.43E-02,0.2856,2.1161798,0.60441195,89.72,ZNF8-DT,ZNF8 divergent transcript
57186,2.39E-01,3.43E-02,0.3608,2.1162818,0.76357798,835.07,RALGAPA2,Ral GTPase activating protein catalytic subunit alpha 2
100847012,2.39E-01,3.45E-02,0.2487,-2.1146479,-0.52596475,110.97,MIR5004,microRNA 5004
79872,2.39E-01,3.44E-02,0.2045,-2.1148818,-0.43249783,707.21,CBLL1,Cbl proto-oncogene like 1
4537,2.39E-01,3.45E-02,0.2292,2.1145898,0.48473148,17462.58,ND3,NADH dehydrogenase subunit 3
63826,2.39E-01,3.45E-02,0.1752,2.1142607,0.37047856,554.29,SRR,serine racemase
27254,2.39E-01,3.45E-02,0.4726,2.1143624,0.99924225,477.1,CSDC2,cold shock domain containing C2
56106,2.40E-01,3.45E-02,0.4829,2.1140267,1.02082261,448.31,PCDHGA10,"protocadherin gamma subfamily A, 10"
23788,2.40E-01,3.46E-02,0.1398,2.1135815,0.29543346,936.43,MTCH2,mitochondrial carrier 2
10329,2.40E-01,3.46E-02,0.2347,2.1135361,0.49610485,149.68,RXYLT1,ribitol xylosyltransferase 1
100132249,2.40E-01,3.46E-02,0.5645,2.113377,1.19305198,180.12,LOC100132249,uncharacterized LOC100132249
51068,2.40E-01,3.46E-02,0.2227,-2.1125281,-0.47050559,1244.03,NMD3,NMD3 ribosome export adaptor
9422,2.40E-01,3.46E-02,0.2271,-2.1125953,-0.47971596,1361.14,ZNF264,zinc finger protein 264
64419,2.40E-01,3.47E-02,0.1484,-2.1120148,-0.31347796,537.33,MTMR14,myotubularin related protein 14
23527,2.40E-01,3.47E-02,0.1658,-2.1115731,-0.35015431,1322.83,ACAP2,"ArfGAP with coiled-coil, ankyrin repeat and PH domains 2"
57699,2.40E-01,3.47E-02,0.4661,2.1115216,0.9842688,135.73,CPNE5,copine 5
55552,2.40E-01,3.47E-02,0.4133,-2.1119486,-0.87278874,96.35,ZNF823,zinc finger protein 823
26017,2.40E-01,3.47E-02,0.1597,2.1119729,0.33723028,776.27,FAM32A,family with sequence similarity 32 member A
26065,2.40E-01,3.47E-02,0.1836,-2.1117004,-0.38762299,3596.42,LSM14A,LSM14A mRNA processing body assembly factor
2915,2.40E-01,3.48E-02,1.0239,2.1111767,2.16173372,42.16,GRM5,glutamate metabotropic receptor 5
6652,2.40E-01,3.48E-02,0.2945,-2.1104587,-0.62163131,509.55,SORD,sorbitol dehydrogenase
105374310,2.41E-01,3.49E-02,0.5021,-2.109758,-1.05928561,20.22,LOC105374310,uncharacterized LOC105374310
57007,2.41E-01,3.49E-02,0.4836,2.109509,1.02016701,329.31,ACKR3,atypical chemokine receptor 3
6620,2.41E-01,3.49E-02,0.7208,2.1093914,1.52037185,30.87,SNCB,synuclein beta
3321,2.41E-01,3.50E-02,0.3589,2.1084527,0.75666885,3409.76,IGSF3,immunoglobulin superfamily member 3
151648,2.41E-01,3.50E-02,0.5775,-2.1089311,-1.21783276,282.6,SGO1,shugoshin 1
255743,2.41E-01,3.50E-02,0.7288,2.108249,1.53640865,50.29,NPNT,nephronectin
54886,2.41E-01,3.50E-02,0.6822,2.1082004,1.43814574,190.9,PLPPR1,phospholipid phosphatase related 1
23245,2.41E-01,3.50E-02,0.3302,2.1082012,0.69620068,300.97,ASTN2,astrotactin 2
57731,2.41E-01,3.50E-02,0.3721,2.1086575,0.78465362,311.54,SPTBN4,"spectrin beta, non-erythrocytic 4"
84688,2.41E-01,3.51E-02,0.4647,2.107355,0.9792309,99.13,C9orf24,chromosome 9 open reading frame 24
27309,2.42E-01,3.52E-02,0.2483,-2.1066002,-0.5231461,558.51,ZNF330,zinc finger protein 330
3065,2.42E-01,3.52E-02,0.2781,-2.1062713,-0.58565581,1676.87,HDAC1,histone deacetylase 1
102724378,2.42E-01,3.52E-02,0.4538,2.1062188,0.9557725,11.91,LOC102724378,uncharacterized LOC102724378
7803,2.42E-01,3.52E-02,0.2909,-2.1059293,-0.61253892,5561.78,PTP4A1,protein tyrosine phosphatase 4A1
11236,2.42E-01,3.52E-02,0.1327,-2.1057093,-0.27940474,719.3,RNF139,ring finger protein 139
25949,2.42E-01,3.53E-02,0.2555,-2.1052939,-0.53784159,894.19,SYF2,SYF2 pre-mRNA splicing factor
57157,2.42E-01,3.53E-02,0.1988,-2.1049442,-0.41843549,828.97,PHTF2,putative homeodomain transcription factor 2
2339,2.42E-01,3.53E-02,0.1635,-2.1050272,-0.34416903,795.9,FNTA,"farnesyltransferase, CAAX box, alpha"
10810,2.42E-01,3.52E-02,0.3972,-2.1055084,-0.83638009,2594.12,WASF3,WASP family member 3
25820,2.42E-01,3.53E-02,0.1322,-2.1048022,-0.27821546,3109.58,ARIH1,ariadne RBR E3 ubiquitin protein ligase 1
107985381,2.42E-01,3.53E-02,0.283,-2.1047879,-0.59566144,35.54,LOC107985381,
113000,2.42E-01,3.53E-02,0.2236,2.1044653,0.47046114,276.14,RPUSD1,RNA pseudouridine synthase domain containing 1
100113386,2.42E-01,3.53E-02,0.2518,2.1044812,0.52990415,123.92,UCKL1-AS1,UCKL1 antisense RNA 1
8111,2.42E-01,3.54E-02,0.3788,2.1036012,0.79693867,31.67,GPR68,G protein-coupled receptor 68
100526830,2.42E-01,3.54E-02,0.2559,2.1034787,0.53826027,293.51,SLX1A-SULT1A3,SLX1A-SULT1A3 readthrough (NMD candidate)
151354,2.43E-01,3.55E-02,0.2887,2.1025305,0.606999,287.97,LRATD1,LRAT domain containing 1
162681,2.43E-01,3.55E-02,0.5473,-2.1027817,-1.15093758,403.78,C18orf54,chromosome 18 open reading frame 54
5740,2.43E-01,3.55E-02,0.4915,2.1027691,1.03355825,1389.67,PTGIS,prostaglandin I2 synthase
100873985,2.43E-01,3.55E-02,0.2593,-2.1025919,-0.54517551,30.73,MED14OS,MED14 opposite strand
79890,2.43E-01,3.55E-02,0.7072,2.1021925,1.4866741,108.34,RIN3,Ras and Rab interactor 3
